bus_i,name,base_kv,ide,area,zone,vm,va
4002,和仁D,23.9,1,1,1,0.99869,-32.4943
4011,利澤H,161.0,1,1,1,1.01756,-32.2891
4012,利澤D,23.9,1,1,1,0.99146,-33.2386
4015,蘇東H,161.0,1,1,1,0.9969,-32.0029
4016,蘇東D,23.9,1,1,1,0.99324,-35.3047
4025,員山H,161.0,1,1,1,1.01338,-32.9725
4026,員山D,23.9,1,1,1,0.9927,-35.6478
4027,宜市H,161.0,1,1,1,1.01356,-33.0494
4028,宜市D,23.9,1,1,1,0.99704,-35.8144
4029,宜府H,161.0,1,1,1,1.01366,-33.0226
4030,宜府D,23.9,1,1,1,0.99997,-35.7824
4047,廣安H,161.0,1,1,1,1.01295,-32.423
4048,廣安D,23.9,1,1,1,0.99635,-36.7272
4107,西湖H,161.0,1,1,2,1.00755,-38.3749
4108,西湖D,23.9,1,1,2,1.00197,-44.3904
4109,民權H,161.0,1,1,2,1.00689,-38.0611
4110,民權D,23.9,1,1,2,0.99036,-43.9678
4111,八連H,161.0,1,1,2,1.00645,-37.8732
4112,八連D,23.9,1,1,2,0.99497,-40.2974
4113,北資H,161.0,1,1,2,1.00644,-37.93
4114,北資D,23.9,1,1,2,0.99221,-42.9128
4115,茄苳H,161.0,1,1,2,1.00653,-37.8045
4116,茄苳D,23.9,1,1,2,0.99078,-42.007
4117,坪林H,161.0,1,1,1,1.00874,-36.0024
4118,坪林D,23.9,1,1,1,0.99625,-36.336
4127,澳底H,161.0,1,1,2,1.00711,-38.397
4128,澳底D,23.9,1,1,2,0.99213,-39.2267
4139,光明H,161.0,1,1,2,1.00741,-38.5871
4140,光明D,23.9,1,1,2,0.99237,-40.32
4141,玉成臨H,161.0,1,1,4,0.99583,-34.7098
4142,玉成臨D,23.9,1,1,4,0.96231,-42.8022
4143,週美H,161.0,1,1,2,1.00663,-38.0884
4144,週美D,23.9,1,1,2,0.99859,-45.129
4147,橋東H,161.0,1,1,2,1.00657,-37.7638
4148,橋東D,23.9,1,1,2,0.99857,-40.7628
4161,沙崙H,161.0,1,1,3,1.01086,-30.606
4162,沙崙D,23.9,1,1,3,1.00442,-34.2178
4203,大直H,161.0,1,1,2,1.00756,-38.4109
4204,大直D,23.9,1,1,2,0.99354,-43.5684
4207,百齡H,161.0,1,1,3,1.00777,-37.3578
4208,百齡D,23.9,1,1,3,0.99679,-42.868
4213,蘭雅H,161.0,1,1,3,1.00705,-37.538
4214,蘭雅D,23.9,1,1,3,0.99614,-42.4122
4255,民生H,161.0,1,1,2,1.00685,-38.2817
4256,民生D,23.9,1,1,2,1.0008,-41.8823
4257,榮星H,161.0,1,1,2,1.00696,-38.4703
4258,榮星D,23.9,1,1,2,0.99598,-43.0953
4259,松江H,161.0,1,1,2,1.00699,-38.4945
4260,松江D,23.9,1,1,2,1.00244,-41.8285
4263,長春H,161.0,1,1,2,1.00708,-38.394
4264,長春D,23.9,1,1,2,1.00036,-42.5813
4265,敦化H,161.0,1,1,2,1.00705,-38.3725
4266,敦化D,23.9,1,1,2,0.99749,-41.9747
4269,基信H,161.0,1,1,4,1.00028,-35.5096
4270,基信D,23.9,1,1,4,0.99582,-41.0068
4275,中崙H,161.0,1,1,2,1.00729,-38.3804
4276,中崙D,23.9,1,1,2,0.99123,-43.4557
4301,常德H,161.0,1,1,4,0.99852,-35.4499
4302,常德D,23.9,1,1,4,0.99203,-41.7406
4305,華陰H,161.0,1,1,4,0.99875,-35.4714
4306,華陰D,23.9,1,1,4,0.99633,-40.5409
4307,建國H,161.0,1,1,4,0.99974,-35.3528
4308,建國D,23.9,1,1,4,0.99168,-40.7838
4309,虎林H,161.0,1,1,4,1.0002,-35.5109
4310,虎林D,23.9,1,1,4,1.00191,-39.9732
4311,福和H1,161.0,1,1,4,0.99809,-35.3123
4313,福和H2,161.0,1,1,4,0.99809,-35.3123
4314,福和D2,23.9,1,1,4,0.99224,-38.0268
4351,中正H,161.0,1,1,4,0.99803,-35.4228
4352,中正D,23.9,1,1,4,1.00221,-40.6255
4353,青年H,161.0,1,1,5,0.99529,-36.9358
4354,青年D,23.9,1,1,5,1.00255,-41.7776
4357,南海H,161.0,1,1,5,0.99521,-36.9567
4358,南海D,23.9,1,1,5,0.99354,-43.3548
4359,成都H,161.0,1,1,5,0.995,-36.8173
4360,成都D,23.9,1,1,5,0.99279,-43.368
4361,城中H,161.0,1,1,5,0.99483,-36.8222
4362,城中D,23.9,1,1,5,1.00117,-40.178
4401,臥龍H,161.0,1,1,4,0.99752,-35.3002
4402,臥龍D,23.9,1,1,4,0.99758,-40.7425
4403,秀朗H,161.0,1,1,4,0.99667,-35.2416
4404,秀朗D,23.9,1,1,4,1.00187,-39.6865
4409,三張H,161.0,1,1,4,0.99884,-35.4168
4410,三張D,23.9,1,1,4,1.00156,-41.1389
4411,大豐H,161.0,1,1,4,0.99672,-35.1523
4412,大豐D,23.9,1,1,4,0.99926,-40.9499
4425,世貿H,161.0,1,1,4,1.00022,-35.4787
4426,世貿D,23.9,1,1,4,1.00227,-39.9991
4437,七張H,161.0,1,1,4,0.99665,-35.0601
4438,七張D,23.9,1,1,4,0.99389,-39.1409
4505,化成H,161.0,1,1,6,0.99676,-36.4259
4506,化成D,23.9,1,1,6,1.00299,-41.5566
4507,二重H,161.0,1,1,6,0.99681,-36.4485
4508,二重D,23.9,1,1,6,0.99783,-41.2781
4513,重新H,161.0,1,1,6,0.99587,-36.2425
4514,重新D,23.9,1,1,6,1.00503,-41.1402
4527,頭前H,161.0,1,1,6,0.99683,-36.4194
4528,頭前D,23.9,1,1,6,1.00497,-42.5653
4551,頂埔H1,161.0,1,1,5,0.99664,-36.8156
4552,頂埔D1,23.9,1,1,5,0.99666,-40.8464
4553,頂埔H2,161.0,1,1,5,0.99664,-36.8156
4554,頂埔D2,23.9,1,1,5,0.99429,-40.5946
4557,信南H,161.0,1,1,5,0.99495,-36.7857
4558,信南D,23.9,1,1,5,0.99665,-44.3152
4559,安康H,161.0,1,1,5,0.99645,-36.7243
4560,安康D,23.9,1,1,5,0.99996,-39.5929
4563,柑園H,161.0,1,1,7,0.99936,-34.9195
4564,柑園D,23.9,1,1,7,0.99459,-39.0148
4567,新民H,161.0,1,1,5,0.99599,-36.7937
4568,新民D,23.9,1,1,5,0.99327,-44.4216
4573,景星H,161.0,1,1,5,0.99637,-36.6892
4574,景星D,23.9,1,1,5,1.00106,-40.5679
4575,社后H,161.0,1,1,5,0.99598,-36.7807
4576,社后D,23.9,1,1,5,0.9927,-42.2002
4583,隆恩H,161.0,1,1,7,0.99943,-34.89
4584,隆恩D,23.9,1,1,7,0.99578,-38.7039
4601,林中H,161.0,1,1,6,0.99894,-35.0624
4602,林中D,23.9,1,1,6,1.00443,-41.2652
4603,坪頂H,161.0,1,1,6,0.99688,-33.3746
4604,坪頂D,23.9,1,1,6,0.99567,-37.9462
4607,迴龍H,161.0,1,1,6,0.99692,-36.2955
4608,迴龍D,23.9,1,1,6,0.99269,-40.8952
4611,南崁H,161.0,1,1,6,1.00548,-32.3604
4612,南崁D,23.9,1,1,6,1.00191,-36.5387
4613,宏安H,161.0,1,1,6,0.99738,-36.2675
4614,宏安D,23.9,1,1,6,1.00353,-40.4429
4617,興珍H,161.0,1,1,6,0.99751,-36.2853
4618,興珍D,23.9,1,1,6,1.00411,-40.327
4625,板城H,161.0,1,1,5,0.99652,-36.814
4626,板城D,23.9,1,1,5,0.99132,-41.3099
4627,福營H,161.0,1,1,6,0.99774,-36.2367
4628,福營D,23.9,1,1,6,0.99482,-40.142
4629,樹林H,161.0,1,1,6,0.99829,-36.2378
4630,樹林D,23.9,1,1,6,1.00578,-40.319
4635,樂善H,161.0,1,1,6,0.99909,-35.0112
4636,樂善D,23.9,1,1,6,0.99859,-39.8901
4637,泰山H,161.0,1,1,6,0.99747,-33.9395
4638,泰山D,23.9,1,1,6,1.00219,-38.1634
4639,長安H,161.0,1,1,6,1.00541,-32.4897
4640,長安D,23.9,1,1,6,1.00312,-37.1817
4649,南興H,161.0,1,1,6,1.00553,-32.5997
4650,南興D,23.9,1,1,6,1.00486,-36.3112
4651,福海H,161.0,1,1,6,1.00694,-32.0508
4652,福海D,23.9,1,1,6,1.00365,-33.0131
4701,中大H,161.0,1,1,8,1.00673,-26.766
4702,中大D,23.9,1,1,8,0.99737,-30.4899
4703,興國H,161.0,1,1,8,1.00718,-26.8692
4704,興國D,23.9,1,1,8,0.99765,-31.7494
4705,宋屋H,161.0,1,1,8,1.00694,-26.7805
4706,宋屋D,23.9,1,1,8,0.99855,-32.1262
4709,五權H,161.0,1,1,7,1.00679,-33.4504
4710,五權D,23.9,1,1,7,1.0013,-38.2284
4711,中原H,161.0,1,1,7,1.00648,-33.3975
4712,中原D,23.9,1,1,7,1.00256,-37.6648
4713,自立H,161.0,1,1,7,1.00669,-33.3469
4714,自立D,23.9,1,1,7,0.99651,-36.1909
4715,忠福H,161.0,1,1,8,1.00718,-26.9125
4716,忠福D,23.9,1,1,8,0.99321,-30.2688
4751,富岡H,161.0,1,1,8,1.00186,-26.5229
4752,富岡D,23.9,1,1,8,0.99115,-29.9553
4753,榮成H,161.0,1,1,8,1.00425,-26.1403
4754,榮成D,23.9,1,1,8,0.99095,-28.5183
4755,白玉H,161.0,1,1,8,1.00411,-26.0609
4756,白玉D,23.9,1,1,8,1.00113,-28.8178
4757,塘尾H,161.0,1,1,8,1.00344,-25.6845
4758,塘尾D,23.9,1,1,8,1.00136,-29.0453
4759,保生H,161.0,1,1,8,1.0037,-25.7421
4760,保生D,23.9,1,1,8,1.00009,-27.7269
4763,長發H,161.0,1,1,8,1.00435,-26.1677
4764,長發D,23.9,1,1,8,1.00065,-29.4336
4801,東社H,161.0,1,1,7,0.99991,-34.1083
4802,東社D,23.9,1,1,7,0.99891,-39.1714
4805,聖亭H,161.0,1,1,7,0.99873,-33.1489
4806,聖亭D,23.9,1,1,7,1.00449,-36.4879
4811,高揚H,161.0,1,1,7,0.99941,-32.2214
4812,高揚D,23.9,1,1,7,1.00357,-37.0193
4813,瑞源H,161.0,1,1,7,0.9991,-33.2937
4814,瑞源D,23.9,1,1,7,0.9958,-37.1713
4815,新工H,161.0,1,1,8,1.00024,-26.0847
4816,新工D,23.9,1,1,8,0.99794,-30.6008
4817,楊梅H,161.0,1,1,8,1.00156,-26.7194
4818,楊梅D,23.9,1,1,8,1.00022,-32.2708
4819,龍顯H,161.0,1,1,7,0.99896,-32.0257
4820,龍顯D,23.9,1,1,7,1.00028,-34.9736
4821,湖北H,161.0,1,1,8,1.00029,-26.0774
4822,湖北D,23.9,1,1,8,0.99109,-30.9847
4823,中豐H,161.0,1,1,7,1.00022,-34.1515
4824,中豐D,23.9,1,1,7,1.00455,-39.6616
4839,新崙H,161.0,1,1,8,1.00085,-25.9908
4840,新崙D,23.9,1,1,8,0.99081,-27.6423
4901,青溪H,161.0,1,1,6,0.99634,-34.1617
4902,青溪D,23.9,1,1,6,0.99585,-40.4314
4903,介壽H,161.0,1,1,5,0.99578,-36.7971
4904,介壽D,23.9,1,1,5,1.00008,-38.7567
4907,武陵H,161.0,1,1,7,1.0008,-34.4566
4908,武陵D,23.9,1,1,7,0.99658,-40.5511
4909,桃園H,161.0,1,1,6,0.99597,-34.3129
4910,桃園D,23.9,1,1,6,1.00436,-38.4018
4921,鳳鳴H,161.0,1,1,6,0.99582,-34.3286
4922,鳳鳴D,23.9,1,1,6,0.99993,-39.5063
4989,公園H,161.0,1,1,8,0.99935,-27.5063
4990,公園D,23.9,1,1,8,0.99215,-31.717
4991,境福H,161.0,1,1,8,0.99937,-27.5513
4992,境福D,23.9,1,1,8,0.99794,-30.8887
4993,潭後H,161.0,1,1,8,0.99927,-27.4485
4994,潭後D,23.9,1,1,8,0.99263,-30.2674
4995,六家H,161.0,1,1,8,1.00005,-26.9015
4996,六家D,23.9,1,1,8,0.99639,-32.7043
4997,新豐H,161.0,1,1,8,0.99999,-26.1212
4998,新豐D,23.9,1,1,8,1.00177,-30.9264
4999,隘口H,161.0,1,1,8,0.99919,-27.0629
5000,隘口D,23.9,1,1,8,1.00165,-31.2702
5003,龍梅H,161.0,1,2,9,1.01482,-29.3058
5004,龍梅D,23.9,1,2,9,0.99886,-33.3214
5005,龍山H,161.0,1,2,9,1.01444,-29.3784
5006,龍山D,23.9,1,2,9,1.00069,-32.6372
5013,營盤H,161.0,1,2,10,1.0128,-24.9146
5014,營盤D,23.9,1,2,10,1.00092,-28.7803
5017,龍松H,161.0,1,2,9,1.01437,-29.3785
5018,龍松D,23.9,1,2,9,0.99499,-32.318
5021,頂園H,161.0,1,2,10,1.01017,-24.7286
5022,頂園D,23.9,1,2,10,1.00137,-28.4503
5023,山佳H,161.0,1,2,10,1.01214,-24.9118
5024,山佳D,23.9,1,2,10,0.99945,-29.4649
5025,蟠桃H,161.0,1,2,10,1.0111,-24.823
5026,蟠桃D,23.9,1,2,10,1.00452,-28.7543
5027,房裡H,161.0,1,2,10,1.01284,-19.3111
5028,房裡D,23.9,1,2,10,0.99468,-20.7042
5055,朝山H,161.0,1,2,10,1.01037,-24.6577
5056,朝山D,23.9,1,2,10,0.99556,-27.1299
5079,糖科H,161.0,1,2,10,1.00982,-24.7225
5080,糖科D,23.9,1,2,10,0.99957,-27.9345
5091,龍明H,161.0,1,2,9,1.0134,-29.5033
5092,龍明D,23.9,1,2,9,0.99714,-32.8821
5097,樹下H,161.0,1,2,10,1.01043,-24.6795
5098,樹下D,23.9,1,2,10,0.99465,-26.0463
5107,樟樹H,161.0,1,2,10,1.01032,-20.0193
5108,樟樹D,23.9,1,2,10,0.99707,-20.9858
5501,潭南H,161.0,1,2,11,1.00803,-20.8206
5502,潭南D,23.9,1,2,11,0.99548,-25.562
5503,文心H,161.0,1,2,11,1.00799,-20.8853
5504,文心D,23.9,1,2,11,0.99523,-27.5775
5505,豐原H,161.0,1,2,11,1.00805,-20.8558
5506,豐原D,23.9,1,2,11,1.00285,-25.9459
5521,大雅H,161.0,1,2,11,1.00857,-20.8757
5522,大雅D,23.9,1,2,11,0.99617,-26.9902
5523,潭寶H,161.0,1,2,11,1.00875,-20.8535
5524,潭寶D,23.9,1,2,11,0.99836,-25.0663
5525,上城H,161.0,1,2,12,1.00523,-18.7197
5526,上城D,23.9,1,2,12,1.00308,-19.8006
5529,新社H,161.0,1,2,12,1.00769,-19.2812
5530,新社D,23.9,1,2,12,0.99878,-21.0267
5537,昌平H,161.0,1,2,11,1.00847,-20.89
5538,昌平D,23.9,1,2,11,0.9965,-25.629
5541,豐洲H,161.0,1,2,11,1.00979,-20.5802
5542,豐洲D,23.9,1,2,11,1.00304,-22.9202
5545,中沙H,161.0,1,2,13,0.99719,-22.611
5546,中沙D,23.9,1,2,13,0.99845,-26.5977
5601,塗城H,161.0,1,2,12,1.01015,-17.3068
5602,塗城D,23.9,1,2,12,0.99558,-19.7118
5603,十甲H,161.0,1,2,12,1.01068,-17.4294
5604,十甲D,23.9,1,2,12,1.00104,-22.9602
5605,建平H,161.0,1,2,12,1.01029,-17.3567
5606,建平D,23.9,1,2,12,1.00079,-22.4991
5607,健民H1,161.0,1,2,12,1.00977,-17.2212
5609,健民H2,161.0,1,2,12,1.00977,-17.2212
5610,健民D2,23.9,1,2,12,0.99821,-22.214
5611,茄荖H,161.0,1,2,12,1.00714,-17.4165
5612,茄荖D,23.9,1,2,12,0.99805,-21.6816
5615,中華H,161.0,1,2,12,1.01276,-17.5591
5616,中華D,23.9,1,2,12,1.0,-21.9817
5617,大坑H,161.0,1,2,12,1.01199,-17.4366
5618,大坑D,23.9,1,2,12,1.06879,-17.9641
5625,水湳H,161.0,1,2,13,0.99822,-23.2186
5626,水湳D,23.9,1,2,13,0.99759,-28.458
5627,太平H,161.0,1,2,12,1.0106,-17.4199
5628,太平D,23.9,1,2,12,0.99568,-21.2341
5637,北柳H,161.0,1,2,12,1.00782,-17.2438
5638,北柳D,23.9,1,2,12,0.99535,-21.8752
5643,中西H,161.0,1,2,12,1.01304,-17.6015
5644,中西D,23.9,1,2,12,1.00415,-22.5042
5647,九峰H,161.0,1,2,12,1.00949,-16.29
5648,九峰D,23.9,1,2,12,1.0019,-18.4729
5651,黎明H,161.0,1,2,13,0.99831,-23.0061
5652,黎明D,23.9,1,2,13,1.00046,-28.3233
5653,國安H,161.0,1,2,13,0.9981,-22.6927
5654,國安D,23.9,1,2,13,0.99822,-25.8614
5655,工甲H,161.0,1,2,13,0.99799,-22.7348
5656,工甲D,23.9,1,2,13,1.00286,-27.1665
5657,工乙H,161.0,1,2,13,0.99809,-22.6667
5658,工乙D,23.9,1,2,13,1.0051,-26.7018
5659,明秀H,161.0,1,2,13,0.99723,-22.7722
5660,明秀D,23.9,1,2,13,1.0012,-26.7487
5663,忠明H,161.0,1,2,13,0.99823,-23.1795
5664,忠明D,23.9,1,2,13,0.99915,-28.9534
5665,英才H,161.0,1,2,13,0.99829,-23.1527
5666,英才D,23.9,1,2,13,1.00733,-27.6012
5667,豐樂H,161.0,1,2,13,0.99818,-23.135
5668,豐樂D,23.9,1,2,13,0.99881,-28.9578
5669,烏日H,161.0,1,2,13,0.99821,-23.1806
5670,烏日D,23.9,1,2,13,1.00848,-27.5713
5671,南屯H,161.0,1,2,13,0.99824,-23.1413
5672,南屯D,23.9,1,2,13,1.00583,-29.5234
5681,外埔H,161.0,1,2,11,1.01101,-20.2873
5682,外埔D,23.9,1,2,11,0.99494,-23.3224
5683,港工H,161.0,1,2,15,1.00673,-14.9783
5684,港工D,23.9,1,2,15,1.00813,-15.8811
5685,機科H,161.0,1,2,13,0.99809,-22.7547
5686,機科D,23.9,1,2,13,1.00924,-26.5048
5693,學田H,161.0,1,2,13,0.99813,-23.2188
5694,學田D,23.9,1,2,13,0.99847,-26.8585
5777,航太H,161.0,1,2,14,1.0063,-19.6473
5778,航太D,23.9,1,2,14,0.99217,-22.6888
5787,德義H,161.0,1,2,12,1.01104,-17.2841
5788,德義D,23.9,1,2,12,1.00143,-22.6169
5789,海尾H,161.0,1,2,15,1.00658,-14.9828
5790,海尾D,23.9,1,2,15,1.00389,-18.6488
5801,線西H,161.0,1,2,16,1.0092,-1.8885
5802,線西D,23.9,1,2,16,0.99919,-4.4627
5809,鹿東H,161.0,1,2,16,1.00973,-2.3592
5810,鹿東D,23.9,1,2,16,1.00743,-2.915
5811,鹿西H,161.0,1,2,16,1.00986,-2.4583
5812,鹿西D,23.9,1,2,16,1.00315,-4.0118
5817,漢寶H,161.0,1,2,16,1.0106,-3.1386
5818,漢寶D,23.9,1,2,16,1.00435,-1.8737
5819,草港H,161.0,1,2,16,1.00902,-1.9672
5820,草港D,23.9,1,2,16,0.99953,-4.4998
5821,彰一甲SY,161.0,1,2,13,1.00569,-0.5497
5822,彰一乙SY,161.0,1,2,13,1.0,-22.0671
5823,彰一丙SY,161.0,1,2,13,1.0,-22.0671
5824,彰埤甲SY,161.0,1,2,18,1.00858,-7.9623
5825,彰埤乙SY,161.0,4,2,18,1.0,0.0
5826,永興SY,161.0,1,2,18,1.01155,-7.9813
5841,大城H,161.0,1,2,18,1.00647,-7.5841
5842,大城D,23.9,1,2,18,1.00344,-5.0127
5845,芳興H,161.0,1,2,18,1.00589,-7.9488
5846,芳興D,23.9,1,2,18,1.00589,-7.9488
5851,彰新H,161.0,1,2,17,1.00431,-4.0732
5852,彰新D,23.9,1,2,17,1.00089,-8.1748
5853,大霞H,161.0,1,2,17,1.00469,-4.0615
5854,大霞D,23.9,1,2,17,1.00174,-8.0813
5855,福興H,161.0,1,2,16,1.00905,-3.6389
5856,福興D,23.9,1,2,16,1.00235,-7.428
5863,彰竹H,161.0,1,2,17,1.0086,-4.1362
5864,彰竹D,23.9,1,2,17,1.00313,-7.1767
5901,員林H,161.0,1,2,18,0.994,-10.8031
5902,員林D,23.9,1,2,18,1.00127,-14.9857
5903,花壇H,161.0,1,2,18,0.99346,-10.873
5904,花壇D,23.9,1,2,18,0.99988,-14.1748
5905,員東H,161.0,1,2,18,0.99429,-10.7268
5906,員東D,23.9,1,2,18,1.00489,-14.652
5909,田中H,161.0,1,2,18,0.99717,-9.9691
5910,田中D,23.9,1,2,18,1.00327,-14.1092
5913,藍城H,161.0,1,2,12,1.00625,-14.5423
5914,藍城D,23.9,1,2,12,0.99964,-15.8051
5915,投中H,161.0,1,2,18,0.99639,-9.9866
5916,投中D,23.9,1,2,18,1.00231,-14.1354
5941,台西H,161.0,1,3,40,1.01613,-4.8142
5942,台西D,23.9,1,3,40,0.99753,-2.3315
5943,四湖H,161.0,1,3,40,1.01817,-4.8787
5944,四湖D,23.9,1,3,40,0.99536,-1.6904
5947,宜梧H,161.0,1,3,40,1.00972,-5.5261
5948,宜梧D,23.9,1,3,40,1.00972,-5.5261
5955,下營H,161.0,1,3,41,1.00688,1.937
5956,下營D,23.9,1,3,41,0.99894,2.9977
5957,北門H,161.0,1,3,41,1.00549,1.9466
5958,北門D,23.9,1,3,41,1.10543,1.9475
5975,太鐵H,161.0,1,3,41,1.00927,0.8755
5976,太鐵D,23.9,1,3,41,1.0015,-2.2199
5977,義竹H,161.0,1,3,41,1.00819,2.0339
5978,義竹D,23.9,1,3,41,0.99181,2.8994
5979,虎菁H,161.0,1,3,40,1.01209,-9.339
5980,虎菁D,23.9,1,3,40,0.99602,-12.3888
5983,虎科H,161.0,1,3,40,1.01397,-9.2572
5984,虎科D,23.9,1,3,40,1.00212,-9.9802
5985,布袋H,161.0,1,3,41,1.00843,2.3005
5986,布袋D,23.9,1,3,41,0.99536,-1.6802
5987,台區H,161.0,1,3,40,1.0125,-9.2418
5988,台區D,23.9,1,3,40,1.0125,-9.2418
5995,斗六H,161.0,1,3,40,1.00486,-9.3615
5996,斗六D,23.9,1,3,40,0.99868,-12.4026
5997,榴中H,161.0,1,3,40,1.00736,-11.2933
5998,榴中D,23.9,1,3,40,0.99564,-12.612
6003,北回H,161.0,1,3,41,1.00953,0.5915
6004,北回D,23.9,1,3,41,0.99585,-3.0618
6009,斗工H,161.0,1,3,40,1.00736,-11.2892
6010,斗工D,23.9,1,3,40,0.99622,-11.7963
6011,北勢H,161.0,1,3,40,1.0061,-9.4694
6012,北勢D,23.9,1,3,40,1.00224,-13.1872
6017,柳營H,161.0,1,3,41,1.0024,1.637
6018,柳營D,23.9,1,3,41,0.99981,-0.8032
6023,仁愛H,161.0,1,3,41,1.00861,0.5408
6024,仁愛D,23.9,1,3,41,0.99429,-1.7246
6033,斗南H,161.0,1,3,40,1.0088,-9.3938
6034,斗南D,23.9,1,3,40,0.99549,-10.9654
6039,糠榔H,161.0,1,3,41,1.00992,0.8634
6040,糠榔D,23.9,1,3,41,0.99327,0.2138
6041,貴舍H,161.0,1,3,41,1.01126,0.8546
6042,貴舍D,23.9,1,3,41,0.99862,0.8546
6043,王行H,161.0,1,3,22,1.01333,-10.2221
6044,王行D,23.9,1,3,22,1.00373,-12.4643
6055,小北H,161.0,1,3,22,1.01151,-10.8618
6056,小北D,23.9,1,3,22,1.00162,-17.0834
6059,鹽行H,161.0,1,3,22,1.01112,-10.8348
6060,鹽行D,23.9,1,3,22,0.9994,-16.2436
6063,新化H,161.0,1,3,22,1.01313,-10.2214
6064,新化D,23.9,1,3,22,1.00478,-13.3075
6067,府城H,161.0,1,3,22,1.01194,-10.8263
6068,府城D,23.9,1,3,22,1.00442,-13.9956
6071,和順H,161.0,1,3,22,1.01161,-10.6625
6072,和順D,23.9,1,3,22,1.00585,-14.9008
6073,三竹H,161.0,1,3,21,1.00385,-11.2232
6074,三竹D,23.9,1,3,21,0.99756,-13.3849
6075,豐華H,161.0,1,3,21,1.0025,-11.4579
6076,豐華D,23.9,1,3,21,1.00516,-13.8814
6079,忠孝H,161.0,1,3,22,1.00313,-13.0042
6080,忠孝D,23.9,1,3,22,1.00956,-16.4078
6081,七股甲,161.0,1,3,22,1.01046,-10.0403
6082,七股乙,161.0,1,3,22,1.00845,-11.7987
6083,南濱H,161.0,1,3,22,1.01146,-10.6371
6084,南濱D,23.9,1,3,22,1.00147,-12.3024
6085,鹿耳H,161.0,1,3,22,1.01137,-10.66
6086,鹿耳D,23.9,1,3,22,0.99839,-15.7619
6087,將軍H,161.0,1,3,22,1.0078,-11.4947
6093,東學H,161.0,1,3,21,1.00818,-11.4006
6094,東學D,23.9,1,3,21,1.00818,-11.4006
6095,道爺H1,161.0,1,3,21,1.00477,-11.9785
6096,道爺D1,23.9,1,3,21,0.99878,-14.2916
6097,道爺H2,161.0,1,3,22,1.00477,-11.9785
6098,道爺D2,23.9,1,3,22,1.0005,-13.0103
6105,仁德H,161.0,1,3,22,1.00695,-12.4017
6106,仁德D,23.9,1,3,22,1.00648,-15.9017
6107,延平H,161.0,1,3,22,1.00325,-13.0757
6108,延平D,23.9,1,3,22,1.00314,-20.2475
6109,裕農H,161.0,1,3,22,1.00554,-12.6851
6110,裕農D,23.9,1,3,22,1.00203,-15.2788
6111,保定H,161.0,1,3,24,1.00387,-10.346
6112,保定D,23.9,1,3,24,1.00658,-9.6103
6115,嘉峰H,161.0,1,3,24,1.00361,-10.5911
6116,嘉峰D,23.9,1,3,24,1.00182,-11.031
6119,北嶺H,161.0,1,3,24,1.00283,-10.4348
6120,北嶺D,23.9,1,3,24,1.00958,-13.4183
6123,保寧先期,161.0,4,3,24,1.0,0.0
6125,二甲H,161.0,1,3,22,1.00758,-12.1507
6126,二甲D,23.9,1,3,22,1.00079,-13.6719
6127,岡工H,161.0,1,3,24,1.00292,-10.436
6128,岡工D,23.9,1,3,24,1.0038,-13.8376
6129,竹嶺H,161.0,1,3,24,1.00268,-10.4266
6130,竹嶺D,23.9,1,3,24,1.00651,-11.6852
6139,路園H,161.0,1,3,23,1.00276,-10.7312
6140,路園D,23.9,1,3,23,1.00321,-13.5215
6161,楠梓H,161.0,1,3,25,1.00854,-17.0106
6162,楠梓D,23.9,1,3,25,1.00091,-20.541
6163,楠旗H,161.0,1,3,25,1.00845,-17.023
6164,楠旗D,23.9,1,3,25,1.00596,-18.8108
6165,加昌H,161.0,1,3,25,1.00797,-17.1742
6166,加昌D,23.9,1,3,25,1.00222,-24.2904
6169,後勁H,161.0,1,3,25,1.00785,-17.2032
6170,後勁D,23.9,1,3,25,1.00047,-20.4491
6203,北營H,161.0,1,3,25,1.00833,-17.1283
6204,北營D,23.9,1,3,25,1.00563,-20.7286
6207,屏山H,161.0,1,3,25,1.00835,-16.9681
6208,屏山D,23.9,1,3,25,0.99915,-19.5448
6217,美山H,161.0,1,3,31,1.00709,-17.1128
6218,美山D,23.9,1,3,31,1.00941,-20.8238
6219,鳳山H,161.0,1,3,31,1.0071,-17.1434
6220,鳳山D,23.9,1,3,31,0.99977,-21.4717
6223,旗山H,161.0,1,3,35,1.00721,-10.6775
6224,旗山D,23.9,1,3,35,0.99833,-12.205
6227,九曲H,161.0,1,3,31,1.00736,-17.1669
6228,九曲D,23.9,1,3,31,1.00686,-19.4077
6233,社灣H,161.0,1,3,25,1.0083,-16.5682
6234,社灣D,23.9,1,3,25,1.00911,-19.1963
6235,仕豐H,161.0,1,3,25,1.008,-17.1914
6236,仕豐D,23.9,1,3,25,1.00799,-17.2084
6301,龍子H,161.0,1,3,31,1.00251,-17.1868
6302,龍子D,23.9,1,3,31,1.00901,-23.1987
6305,同盟H,161.0,1,3,31,1.00382,-17.161
6306,同盟D,23.9,1,3,31,1.00023,-23.0538
6309,內惟H,161.0,1,3,31,1.00281,-17.1178
6310,內惟D,23.9,1,3,31,1.00909,-18.878
6311,三民H,161.0,1,3,31,1.00286,-17.1132
6312,三民D,23.9,1,3,31,1.00879,-20.9979
6317,西甲H,161.0,1,3,31,1.00303,-17.0897
6318,西甲D,23.9,1,3,31,1.00225,-21.9371
