from_bus,to_bus,mid_bus,ckt,name,status,hv_bus,mv_bus,lv_bus,vn_hv_kv,vn_mv_kv,vn_lv_kv,sn_hv_mva,sn_mv_mva,sn_lv_mva,shift_hv_deg,shift_mv_deg,shift_lv_deg,r_hv_pu,x_hv_pu,r_mv_pu,x_mv_pu,r_lv_pu,x_lv_pu,vk_hv_pct,vkr_hv_pct,vk_mv_pct,vkr_mv_pct,vk_lv_pct,vkr_lv_pct,r12_pu,x12_pu,sbase12_mva,r23_pu,x23_pu,sbase23_mva,r31_pu,x31_pu,sbase31_mva,vmstar,anstar
1910,1911,1918,1,龍潭南 E.T5                             ,1,1910,1911,1918,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.5968063872255514e-05,0.005958083832335332,4.790419161676646e-05,0.0009141716566866236,0.00042115768463073857,0.03014570858283433,2.9790419161676662,0.007984031936127758,1.0,0.02395209580838323,2.7131137724550896,0.03790419161676647,0.00032,0.03443,501.0,0.00235,0.15561,501.0,0.00219,0.18088,501.0,0.99392,-24.977
1910,1911,1919,1,龍潭南 E.T6                             ,1,1910,1911,1919,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.4970059880239548e-05,0.005976047904191617,4.890219560878243e-05,0.0008802395209580836,0.000436127744510978,0.030191616766467064,2.9880239520958085,0.007485029940119774,1.0,0.024451097804391215,2.7172455089820358,0.03925149700598802,0.00032,0.03435,501.0,0.00243,0.15567,501.0,0.00226,0.1812,501.0,0.99409,-24.9824
1910,1911,1917,1,龍潭南 E.T7                             ,2,1910,1911,1917,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.6886227544910184e-05,0.007196606786427147,2.4950099800399156e-05,-0.0005259481037924174,0.000533932135728543,0.03163373253493013,3.5983033932135733,0.028443113772455092,1.0,0.012475049900199578,2.847035928143712,0.04805389221556887,0.00041,0.03342,501.0,0.0028,0.15585,501.0,0.00296,0.19454,501.0,0.96337,-23.8614
1930,1931,1936,1,竹園E.T1                                ,1,1930,1931,1936,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.9999999999999997e-05,-0.0007020000000000012,3.8000000000000016e-05,0.007454000000000002,5.4000000000000005e-05,0.031170000000000007,1.0,0.015,3.727000000000001,0.019000000000000006,2.805300000000001,0.004860000000000001,0.00034,0.03376,500.0,0.00046,0.19312,500.0,0.00042,0.15234,500.0,1.03308,-23.1047
1930,1931,1937,2,竹園E.T2                                ,2,1930,1931,1937,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,7.8e-05,0.007595999999999999,1.8000000000000004e-05,-0.0011119999999999984,0.000514,0.027644000000000002,3.797999999999999,0.039,1.0,0.009000000000000001,2.48796,0.04626,0.00048,0.03242,500.0,0.00266,0.13266,500.0,0.00296,0.1762,500.0,1.03135,-23.6833
1930,1931,1938,3,竹園E.T3                                ,1,1930,1931,1938,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,9.200000000000007e-05,0.007654000000000001,3.999999999999935e-06,-0.0011660000000000004,0.000512,0.027698,3.8270000000000004,0.046000000000000034,1.0,0.001999999999999967,2.49282,0.046079999999999996,0.00048,0.03244,500.0,0.00258,0.13266,500.0,0.00302,0.17676,500.0,1.01331,-30.3235
1930,1941,1946,4,竹園E.T4                                ,1,1930,1941,1946,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,9.200000000000001e-05,0.007602000000000001,3.999999999999989e-06,-0.0011539999999999988,0.0005160000000000001,0.027618,3.8010000000000006,0.046000000000000006,1.0,0.0019999999999999944,2.48562,0.04644000000000001,0.00048,0.03224,500.0,0.0026,0.13232,500.0,0.00304,0.1761,500.0,1.01332,-30.3192
1930,1941,1947,5,竹園E.T5                                ,1,1930,1941,1947,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,8.999999999999997e-05,0.007620000000000002,6.000000000000037e-06,-0.0011560000000000008,0.0005180000000000001,0.027507999999999998,3.810000000000001,0.044999999999999984,1.0,0.0030000000000000187,2.47572,0.04662000000000001,0.00048,0.03232,500.0,0.00262,0.13176,500.0,0.00304,0.17564,500.0,1.01335,-30.3186
1930,1941,1948,6,竹園E.T6                                ,1,1930,1941,1948,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.400000000000001e-05,0.007545999999999997,3.8e-05,-0.0010739999999999986,0.000542,0.027736000000000004,3.772999999999999,0.027000000000000007,1.0,0.019,2.4962400000000002,0.04878,0.00046,0.03236,500.0,0.0029,0.13331,500.0,0.00298,0.17641,500.0,1.01394,-30.2472
2000,2001,2005,1,峨眉 E.T1                               ,1,2000,2001,2005,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.091816367265467e-05,0.008113772455089822,5.089820359281444e-05,-0.0012814371257485017,0.0004500998003992016,0.030033932135728546,4.0568862275449105,0.020459081836327334,1.0,0.02544910179640722,2.703053892215569,0.04050898203592814,0.00046,0.03423,501.0,0.00251,0.14405,501.0,0.00246,0.19112,501.0,1.0101,-24.3904
2000,2001,2007,2,峨眉 E.T2                               ,2,2000,2001,2007,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.195608782435131e-05,0.005747504990019962,4.59081836327345e-05,0.0011886227544910186,0.00048702594810379245,0.029444111776447103,2.873752495009981,0.010978043912175656,1.0,0.02295409181636725,2.649970059880239,0.04383233532934132,0.00034,0.03475,501.0,0.00267,0.15347,501.0,0.00255,0.17631,501.0,1.00892,-22.2257
2000,2001,2008,3,峨眉 E.T3                               ,1,2000,2001,2008,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.195608782435131e-05,0.005747504990019962,4.59081836327345e-05,0.0011886227544910186,0.00048702594810379245,0.029444111776447103,2.873752495009981,0.010978043912175656,1.0,0.02295409181636725,2.649970059880239,0.04383233532934132,0.00034,0.03475,501.0,0.00267,0.15347,501.0,0.00255,0.17631,501.0,1.00953,-23.7369
2000,2001,2009,4,峨眉 E.T4                               ,1,2000,2001,2009,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.195608782435131e-05,0.005747504990019962,4.59081836327345e-05,0.0011886227544910186,0.00048702594810379245,0.029444111776447103,2.873752495009981,0.010978043912175656,1.0,0.02295409181636725,2.649970059880239,0.04383233532934132,0.00034,0.03475,501.0,0.00267,0.15347,501.0,0.00255,0.17631,501.0,1.00953,-23.7369
2000,2001,2006,5,峨眉 E.T5                               ,1,2000,2001,2006,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.9920159680638704e-05,0.007154690618762479,3.9920159680638704e-05,-0.00040818363273453437,0.0005588822355289421,0.030765469061876247,3.5773453093812395,0.01996007984031935,1.0,0.01996007984031935,2.7688922155688624,0.05029940119760479,0.0004,0.0338,501.0,0.003,0.15209,501.0,0.003,0.18998,501.0,1.00984,-24.1593
2030,2031,2036,3,竹工 E.T3                               ,1,2030,2031,2036,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,0.00031999999999999997,0.034710000000000005,0.00012000000000000031,-0.00039000000000001533,0.00228,0.15773,17.355000000000004,0.15999999999999998,1.0,0.06000000000000016,14.1957,0.2052,0.0022,0.1716,500.0,0.012,0.7867,500.0,0.013,0.9622,500.0,1.00163,-25.7822
2030,2041,2046,4,竹工 E.T4                               ,1,2030,2041,2046,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,0.0003699999999999999,0.03409000000000001,6.999999999999997e-05,8.999999999999286e-05,0.00221,0.15857000000000004,17.045000000000005,0.18499999999999994,1.0,0.03499999999999998,14.271300000000004,0.19890000000000002,0.0022,0.1709,500.0,0.0114,0.7933,500.0,0.0129,0.9633,500.0,1.00127,-25.723
2030,2041,2047,5,竹工 E.T5                               ,1,2030,2041,2047,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,0.00031000000000000016,0.034890000000000004,0.00014999999999999974,-0.00032999999999999696,0.00219,0.15989,17.445000000000004,0.15500000000000008,1.0,0.07499999999999987,14.3901,0.1971,0.0023,0.1728,500.0,0.0117,0.7978,500.0,0.0125,0.9739,500.0,1.00166,-25.7734
2100,800,2108,1,天輪 E.T1                               ,1,2100,800,2108,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.592814371257484e-05,0.007323353293413172,3.592814371257484e-05,-0.0006427145708582833,0.000499001996007984,0.03179640718562874,3.661676646706586,0.01796407185628742,1.0,0.01796407185628742,2.8616766467065866,0.044910179640718556,0.00036,0.03347,501.0,0.00268,0.15608,501.0,0.00268,0.19599,501.0,1.00252,-18.2506
2100,800,2109,2,天輪 E.T2                               ,1,2100,800,2109,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.7904191616766434e-05,0.007297405189620758,2.3952095808383244e-05,-0.0006247504990019963,0.00048702594810379245,0.03182235528942116,3.6487025948103793,0.023952095808383218,1.0,0.011976047904191623,2.8640119760479044,0.04383233532934132,0.00036,0.03343,501.0,0.00256,0.1563,501.0,0.00268,0.19599,501.0,1.00257,-18.2545
2130,2141,2148,2,后里 E.T2                               ,1,2130,2141,2148,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,0.00027999999999999987,0.03914000000000002,0.00018000000000000004,-0.00674000000000001,0.0024400000000000003,0.13764,19.57000000000001,0.13999999999999993,3.370000000000005,0.09000000000000002,12.3876,0.21960000000000002,0.0023,0.162,500.0,0.0131,0.6545,500.0,0.0136,0.8839,500.0,1.00678,-21.0779
2130,2141,2149,3,后里 E.T3                               ,1,2130,2141,2149,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,0.00023999999999999998,0.03985000000000001,0.00021999999999999993,-0.007389999999999994,0.00242,0.13459000000000002,19.925000000000004,0.12,3.6949999999999967,0.10999999999999996,12.113100000000001,0.2178,0.0023,0.1623,500.0,0.0132,0.636,500.0,0.0133,0.8722,500.0,1.00674,-21.1354
2130,2131,2137,4,后里 E.T4                               ,1,2130,2131,2137,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,0.0002000000000000001,0.03802000000000001,0.0002400000000000002,-0.005540000000000003,0.0024,0.13732000000000003,19.010000000000005,0.10000000000000005,2.770000000000002,0.12000000000000009,12.358800000000002,0.21599999999999997,0.0022,0.1624,500.0,0.0132,0.6589,500.0,0.013,0.8767,500.0,1.01394,-20.619
2130,2131,2138,5,后里 E.T5                               ,1,2130,2131,2138,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,0.00023999999999999998,0.03828100000000001,0.00021999999999999993,-0.005725000000000008,0.00244,0.136919,19.140500000000003,0.12,2.862500000000004,0.10999999999999996,12.32271,0.2196,0.0023,0.16278,500.0,0.0133,0.65597,500.0,0.0134,0.876,500.0,1.01406,-20.6333
2130,2131,2139,6,后里 E.T6                               ,1,2130,2131,2139,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.2000000000000045e-05,0.007658999999999999,5.399999999999996e-05,-0.001118999999999995,0.0004820000000000001,0.027337,3.8294999999999995,0.021000000000000022,1.0,0.02699999999999998,2.46033,0.04338000000000001,0.00048,0.0327,500.0,0.00268,0.13109,500.0,0.00262,0.17498,500.0,1.0115,-20.6272
2130,2141,2147,1,后里E.T1                                ,1,2130,2141,2147,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,7.999999999999978e-06,0.007225000000000004,6.000000000000005e-05,-0.00033300000000000343,0.0005400000000000001,0.031259,3.612500000000002,0.003999999999999989,1.0,0.030000000000000023,2.81331,0.04860000000000001,0.00034,0.03446,500.0,0.003,0.15463,500.0,0.00274,0.19242,500.0,1.00778,-20.6152
2150,2151,2156,1,中港 E.T1                               ,1,2150,2151,2156,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.5948103792415204e-05,0.0059461077844311355,3.792415169660677e-05,0.000818363273453096,0.0004411177644710579,0.030377245508982034,2.973053892215568,0.012974051896207602,1.0,0.018962075848303384,2.733952095808383,0.03970059880239521,0.00032,0.03389,501.0,0.0024,0.15629,501.0,0.00234,0.18198,501.0,0.99471,-21.6185
2150,2151,2157,2,中港 E.T2                               ,1,2150,2151,2157,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.5948103792415204e-05,0.0059461077844311355,3.792415169660677e-05,0.000818363273453096,0.0004411177644710579,0.030377245508982034,2.973053892215568,0.012974051896207602,1.0,0.018962075848303384,2.733952095808383,0.03970059880239521,0.00032,0.03389,501.0,0.0024,0.15629,501.0,0.00234,0.18198,501.0,0.99471,-21.6185
2150,2161,2164,3,中港 E.T3                               ,1,2150,2161,2164,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.5948103792415204e-05,0.0059461077844311355,3.792415169660677e-05,0.0008203592814371267,0.0004411177644710579,0.030377245508982038,2.973053892215568,0.012974051896207602,1.0,0.018962075848303384,2.7339520958083834,0.03970059880239521,0.00032,0.0339,501.0,0.0024,0.1563,501.0,0.00234,0.18198,501.0,0.9947,-21.6167
2150,2161,2165,4,中港 E.T4                               ,1,2150,2161,2165,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.794411177644711e-05,0.005926147704590821,3.9920159680638704e-05,0.0009121756487025928,0.0004790419161676647,0.030109780439121756,2.9630738522954108,0.013972055888223554,1.0,0.01996007984031935,2.709880239520958,0.04311377245508982,0.00034,0.03426,501.0,0.0026,0.15542,501.0,0.00254,0.18054,501.0,0.99435,-21.532
2150,2161,2166,5,中港 E.T5                               ,1,2150,2161,2166,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.3932135728542907e-05,0.005918163672654691,3.3932135728542907e-05,0.001079840319361279,0.0004930139720558882,0.0301377245508982,2.9590818363273454,0.016966067864271454,1.0,0.016966067864271454,2.712395209580838,0.04437125748502994,0.00034,0.03506,501.0,0.00264,0.1564,501.0,0.00264,0.18064,501.0,0.99359,-21.3883
2161,2162,2167,1,中港 M.T6                               ,1,2161,2162,2167,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004125,0.030125,0.00021750000000000003,-0.002454999999999999,0.0011725000000000001,0.050535,6.0249999999999995,0.0825,1.0,0.043500000000000004,3.3353099999999998,0.07738500000000001,0.00126,0.05534,200.0,0.00278,0.09616,200.0,0.00317,0.16132,200.0,1.01089,-25.59
2161,2162,2168,3,中港 M.T8                               ,1,2161,2162,2168,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00045,0.031150000000000004,0.00022500000000000005,-0.003380000000000001,0.0013,0.052155,6.23,0.09,1.0,0.04500000000000001,3.44223,0.0858,0.00135,0.05554,200.0,0.00305,0.09755,200.0,0.0035,0.16661,200.0,1.01139,-25.6825
2161,2162,2169,4,中港 M.T9                               ,1,2161,2162,2169,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004249999999999999,0.033275,0.00025,-0.002480000000000003,0.001375,0.051555,6.654999999999999,0.08499999999999998,1.0,0.05,3.40263,0.09075,0.00135,0.06159,200.0,0.00325,0.09815,200.0,0.0036,0.16966,200.0,1.01078,-25.5667
2170,2171,2177,2,中科 E.T2                               ,1,2170,2171,2177,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.400000000000001e-05,0.0075840000000000005,3.8000000000000056e-05,-0.0010799999999999976,0.000534,0.027498,3.7920000000000003,0.027000000000000007,1.0,0.019000000000000027,2.4748200000000002,0.04806,0.00046,0.03252,500.0,0.00286,0.13209,500.0,0.00294,0.17541,500.0,1.00534,-20.1659
2170,2171,2178,3,中科 E.T3                               ,1,2170,2171,2178,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.200000000000002e-05,0.0072460000000000024,3.9999999999999996e-05,-0.0004860000000000003,0.0005,0.030906000000000003,3.623000000000001,0.02600000000000001,1.0,0.019999999999999997,2.78154,0.045,0.00046,0.0338,500.0,0.0027,0.1521,500.0,0.00276,0.19076,500.0,1.00636,-19.8056
2170,2181,2186,4,中科 E.T4                               ,1,2170,2181,2186,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.999999999999997e-05,0.0071899999999999985,4.2000000000000045e-05,-0.00045399999999999954,0.0005020000000000001,0.030918000000000005,3.5949999999999993,0.024999999999999984,1.0,0.021000000000000022,2.7826200000000005,0.045180000000000005,0.00046,0.03368,500.0,0.00272,0.15232,500.0,0.00276,0.19054,500.0,1.00643,-19.7886
2170,2181,2187,5,中科 E.T5                               ,1,2170,2181,2187,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.7999999999999974e-05,0.007201999999999998,4.400000000000004e-05,-0.00042199999999999876,0.000492,0.031262000000000005,3.600999999999999,0.023999999999999987,1.0,0.02200000000000002,2.8135800000000004,0.04428,0.00046,0.0339,500.0,0.00268,0.1542,500.0,0.0027,0.19232,500.0,1.00651,-19.7691
2170,2171,2176,1,中科E.T1                                ,1,2170,2171,2176,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,3.4000000000000007e-05,0.007434000000000003,4.6e-05,-0.000674000000000001,6.6e-05,0.031342,3.7170000000000014,0.017000000000000005,1.0,0.023,2.82078,0.005940000000000001,0.0004,0.0338,500.0,0.00056,0.15334,500.0,0.0005,0.19388,500.0,1.0061,-19.9125
2170,2181,2188,6,中科E.T6                                ,1,2170,2181,2188,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,7.999999999999978e-06,0.007225000000000004,6.000000000000005e-05,-0.00033300000000000343,0.0005400000000000001,0.031259,3.612500000000002,0.003999999999999989,1.0,0.030000000000000023,2.81331,0.04860000000000001,0.00034,0.03446,500.0,0.003,0.15463,500.0,0.00274,0.19242,500.0,1.0068,-19.7173
2200,2201,2206,1,霧峰 E.T1                               ,1,2200,2201,2206,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.189620758483035e-05,0.007655688622754491,3.992015968063876e-05,-0.001152694610778441,0.000499001996007984,0.02725049900199601,3.8278443113772456,0.025948103792415175,1.0,0.01996007984031938,2.4525449101796406,0.044910179640718556,0.00046,0.03258,501.0,0.0027,0.13075,501.0,0.00276,0.17488,501.0,1.01612,-17.9435
2200,2201,2207,2,霧峰 E.T2                               ,1,2200,2201,2207,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.990019960079842e-05,0.0076237524950099785,4.191616766467069e-05,-0.0011167664670658668,0.0005009980039920159,0.027657684630738522,3.811876247504989,0.02495009980039921,1.0,0.020958083832335345,2.489191616766467,0.045089820359281434,0.00046,0.0326,501.0,0.00272,0.13297,501.0,0.00276,0.17676,501.0,1.01593,-17.9135
2200,2201,2208,3,霧峰 E.T3                               ,1,2200,2201,2208,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.790419161676649e-05,0.007677644710578841,4.391217564870262e-05,-0.0011706586826347315,0.0004910179640718563,0.02773552894211577,3.8388223552894205,0.023952095808383245,1.0,0.021956087824351312,2.496197604790419,0.044191616766467066,0.00046,0.0326,501.0,0.00268,0.13309,501.0,0.0027,0.17742,501.0,1.01628,-17.956
2201,2202,2216,1,霧峰 M.T1                               ,1,2201,2202,2216,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0005249999999999999,0.03272,0.0002500000000000001,-0.001904999999999997,0.0011,0.049635000000000006,6.544,0.10499999999999997,1.0,0.050000000000000024,3.2759100000000005,0.0726,0.00155,0.06163,200.0,0.0027,0.09546,200.0,0.00325,0.16471,200.0,1.00173,-20.5837
2201,2202,2217,2,霧峰 M.T2                               ,1,2201,2202,2217,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004125000000000001,0.03066,0.00021749999999999992,-0.002819999999999996,0.0011675,0.050225000000000006,6.132,0.08250000000000002,1.0,0.04349999999999998,3.3148500000000003,0.077055,0.00126,0.05568,200.0,0.00277,0.09481,200.0,0.00316,0.16177,200.0,1.002,-20.7152
2201,2202,2218,3,霧峰 M.T3                               ,1,2201,2202,2218,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00045000000000000004,0.0286,0.00025,-0.0019999999999999983,0.0006999999999999999,0.0161,5.72,0.09000000000000001,1.0,0.05,1.0626,0.04619999999999999,0.0014,0.0532,200.0,0.0019,0.0282,200.0,0.0023,0.0894,200.0,1.00191,-20.6275
2300,2301,2306,1,彰濱 E.T1                               ,1,2300,2301,2306,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.495009980039921e-05,0.005902195608782437,2.8942115768463075e-05,-0.0009500998003992046,0.0004620758483033932,0.029998003992015968,2.9510978043912184,0.012475049900199604,1.0,0.014471057884231538,2.699820359281437,0.041586826347305386,0.00027,0.02481,501.0,0.00246,0.14553,501.0,0.00244,0.17986,501.0,1.01489,-1.9508
2300,2301,2307,2,彰濱 E.T2                               ,1,2300,2301,2307,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,2.3952095808383244e-05,0.005819361277445111,2.994011976047904e-05,-0.0008592814371257487,0.00045708582834331335,0.02972754491017964,2.909680638722555,0.011976047904191623,1.0,0.014970059880239521,2.6754790419161676,0.0411377245508982,0.00027,0.02485,501.0,0.00244,0.14463,501.0,0.00241,0.17809,501.0,1.01435,-1.9367
2300,2311,2316,3,彰濱 E.T3                               ,1,2300,2311,2316,345.0,161.0,33.0,500.0,500.0,1.0,0.0,0.0,0.0,5.6000000000000006e-05,0.0037680000000000005,3.5999999999999953e-05,0.002704,0.000548,0.024046,1.8840000000000003,0.028000000000000004,1.3519999999999999,0.017999999999999978,1.0,0.000548,0.00046,0.03236,500.0,0.00292,0.13375,500.0,0.00302,0.13907,500.0,0.99654,3.0977
2300,2311,2317,4,彰濱 E.T4                               ,1,2300,2311,2317,345.0,161.0,33.0,500.0,500.0,500.0,0.0,0.0,0.0,8.800000000000002e-05,0.0075420000000000036,8.000000000000032e-06,-0.001077999999999999,0.000524,0.027966000000000005,3.7710000000000017,0.04400000000000001,1.0,0.004000000000000016,13.983000000000002,0.262,0.00048,0.03232,500.0,0.00266,0.13444,500.0,0.00306,0.17754,500.0,0.99265,7.2858
2320,2321,2325,1,彰林 E.T1                               ,1,2320,2321,2325,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,7.999999999999978e-06,0.007225000000000004,6.000000000000005e-05,-0.00033300000000000343,0.0005400000000000001,0.031259,3.612500000000002,0.003999999999999989,1.0,0.030000000000000023,2.81331,0.04860000000000001,0.00034,0.03446,500.0,0.003,0.15463,500.0,0.00274,0.19242,500.0,1.0092,-7.9857
2320,2321,2326,2,彰林 E.T2                               ,1,2320,2321,2326,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.400000000000004e-05,0.0074689999999999965,3.999999999999997e-05,-0.0006449999999999997,0.00044,0.031997000000000005,3.7344999999999984,0.02200000000000002,1.0,0.019999999999999983,2.8797300000000003,0.0396,0.00042,0.03412,500.0,0.0024,0.15676,500.0,0.00242,0.19733,500.0,1.00839,-8.0204
2320,3066,2327,3,彰林 E.T3                               ,1,2320,3066,2327,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,5.199999999999996e-05,0.007472000000000003,3.600000000000001e-05,-0.0006400000000000017,0.00044000000000000007,0.031923999999999994,3.7360000000000015,0.02599999999999998,1.0,0.018000000000000002,2.8731599999999995,0.0396,0.00044,0.03416,500.0,0.00238,0.15642,500.0,0.00246,0.19698,500.0,1.00971,-8.015
2320,2331,2337,4,彰林 E.T4                               ,1,2320,2331,2337,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.3999999999999985e-05,0.007339000000000002,4.3999999999999985e-05,-0.0005270000000000032,0.0004320000000000001,0.031991,3.669500000000001,0.021999999999999992,1.0,0.021999999999999992,2.87919,0.03888000000000001,0.00044,0.03406,500.0,0.00238,0.15732,500.0,0.00238,0.19665,500.0,1.00844,-8.0101
2320,2331,2338,5,彰林 E.T5                               ,0,2320,2331,2338,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.7999999999999974e-05,0.007384999999999999,4.0000000000000024e-05,-0.000508999999999999,0.00040400000000000006,0.03199300000000001,3.6924999999999994,0.023999999999999987,1.0,0.02000000000000001,2.8793700000000007,0.03636,0.00044,0.03438,500.0,0.00222,0.15742,500.0,0.00226,0.19689,500.0,1.0,0.0
2321,2322,2328,2,彰林 M.T2                               ,1,2321,2322,2328,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.00043749999999999985,0.0338,0.0002874999999999999,-0.0026599999999999957,0.0014625,0.050955,6.76,0.08749999999999997,1.0,0.057499999999999975,3.36303,0.096525,0.00145,0.06228,200.0,0.0035,0.09659,200.0,0.0038,0.16951,200.0,1.0038,-10.1603
2321,2322,2329,3,彰林 M.T3                               ,1,2321,2322,2329,161.0,69.0,11.0,200.0,200.0,66.0,0.0,0.0,0.0,0.0004000000000000001,0.0336775,0.0002999999999999999,-0.0025625000000000023,0.00145,0.0507775,6.7355,0.08000000000000002,1.0,0.059999999999999984,3.351315,0.0957,0.0014,0.06223,200.0,0.0035,0.09643,200.0,0.0037,0.16891,200.0,1.00382,-10.1542
2331,2332,2339,1,彰林 M.T1                               ,1,2331,2332,2339,161.0,69.0,11.0,200.0,200.0,60.0,0.0,0.0,0.0,0.00038750000000000004,0.033752500000000005,0.00031250000000000006,-0.0027124999999999996,0.0014625,0.051077500000000005,6.750500000000001,0.07750000000000001,1.0,0.06250000000000001,3.0646500000000003,0.08775000000000001,0.0014,0.06208,200.0,0.00355,0.09673,200.0,0.0037,0.16966,200.0,1.00382,-10.1645
2350,2351,2357,1,全興 E.T2                               ,1,2350,2351,2357,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.391217564870257e-05,0.00594810379241517,2.3952095808383244e-05,-0.0010159680638722572,0.0005089820359281437,0.029952095808383233,2.974051896207585,0.021956087824351284,1.0,0.011976047904191623,2.695688622754491,0.04580838323353293,0.00034,0.02471,501.0,0.00267,0.14497,501.0,0.00277,0.17986,501.0,1.00109,-3.6583
2350,2351,2358,2,全興 E.T3                               ,1,2350,2351,2358,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,1.0978043912175683e-05,0.005915169660678642,5.4890219560878225e-05,-0.001114770459081836,0.00043013972055888226,0.03009880239520958,2.9575848303393206,0.005489021956087841,1.0,0.02744510978043911,2.7088922155688624,0.03871257485029941,0.00033,0.02405,501.0,0.00243,0.14521,501.0,0.00221,0.18043,501.0,1.00146,-3.6843
2350,2351,2359,3,全興 E.T4                               ,1,2350,2351,2359,345.0,161.0,33.0,500.0,500.0,90.0,0.0,0.0,0.0,4.391217564870257e-05,0.005760479041916166,2.5948103792415177e-05,-0.0009720558882235497,0.0004790419161676648,0.02974051896207585,2.880239520958083,0.021956087824351284,1.0,0.012974051896207588,2.6766467065868267,0.04311377245508983,0.00035,0.02399,501.0,0.00253,0.14413,501.0,0.00262,0.17786,501.0,1.00107,-3.6546
2370,2371,2375,1,彰工 E.T1                               ,1,2370,2371,2375,345.0,161.0,33.0,500.0,500.0,500.0,0.0,0.0,0.0,3.12e-05,0.007428000000000002,-1.2799999999999986e-05,-0.0006606000000000008,0.0006568,0.031165800000000004,3.7140000000000013,0.0156,1.0,0.0063999999999999925,15.582900000000002,0.3284,9.2e-05,0.033837,500.0,0.00322,0.152526,500.0,0.00344,0.192969,500.0,1.00562,-0.5143
