from_bus,to_bus,k_bus,ckt,name,status,r12_pu,x12_pu,sbase12_mva,windv1,nomv1,ang1_deg,rata1_mva,ratb1_mva,ratc1_mva,windv2,nomv2
4302,4301,0,1,常德D.T1                                ,1,0.00683,0.29192,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4302,4301,0,2,常德D.T2                                ,1,0.007,0.29342,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4302,4301,0,3,常德D.T3                                ,1,0.007,0.29558,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4306,4305,0,1,華陰D.T1                                ,1,0.0082,0.2005,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4306,4305,0,2,華陰D.T2                                ,1,0.00582,0.27827,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4306,4305,0,3,華陰D.T3                                ,1,0.0082,0.1999,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4308,4307,0,1,建國D.T1                                ,1,0.007,0.276745,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4308,4307,0,2,建國D.T2                                ,1,0.00717,0.2769,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4310,4309,0,1,虎林D.T1                                ,1,0.00733,0.27857,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4310,4309,0,2,虎林D.T2                                ,1,0.00717,0.2754,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4310,4309,0,3,虎林D.T3                                ,1,0.00717,0.27423,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4314,4313,0,1,福和D.T1                                ,1,0.0072,0.2866,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4314,4313,0,2,福和D.T2                                ,1,0.0072,0.2882,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4314,4313,0,3,福和D.T3                                ,1,0.007,0.2862,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4352,4351,0,1,中正D.T1                                ,1,0.00577,0.27743,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4352,4351,0,2,中正D.T2                                ,1,0.00578,0.27693,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4352,4351,0,3,中正D.T3                                ,1,0.00767,0.29407,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4352,4351,0,4,中正D.T4                                ,1,0.00683,0.27842,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4354,4353,0,1,青年D.T1                                ,1,0.00717,0.2789,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4354,4353,0,2,青年D.T2                                ,1,0.00728,0.29292,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4354,4353,0,3,青年D.T3                                ,1,0.00723,0.29192,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4358,4357,0,1,南海D.T1                                ,1,0.00717,0.29558,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4358,4357,0,2,南海D.T2                                ,1,0.00733,0.29342,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4358,4357,0,3,南海D.T3                                ,1,0.00733,0.29342,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4360,4359,0,1,成都D.T1                                ,1,0.0072,0.27373,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4360,4359,0,2,成都D.T2                                ,1,0.00705,0.27358,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4362,4361,0,1,城中D.T1                                ,1,0.0082,0.2695,60.0,1.05,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4362,4361,0,2,城中D.T2                                ,1,0.0082,0.2704,60.0,1.05,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4402,4401,0,1,臥龍D.T1                                ,1,0.0089,0.28503,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4402,4401,0,2,臥龍D.T2                                ,1,0.00873,0.27103,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4402,4401,0,3,臥龍D.T3                                ,1,0.00908,0.29303,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4404,4403,0,1,秀朗D.T1                                ,1,0.00883,0.28353,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4404,4403,0,2,秀朗D.T2                                ,1,0.00875,0.28353,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4404,4403,0,3,秀朗D.T3                                ,1,0.00883,0.2842,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4410,4409,0,1,三張D.T1                                ,1,0.00733,0.29307,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4410,4409,0,2,三張D.T2                                ,1,0.0075,0.29173,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4410,4409,0,3,三張D.T3                                ,1,0.00733,0.29023,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4412,4411,0,1,大豐D.T1                                ,1,0.00743,0.28473,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4412,4411,0,2,大豐D.T2                                ,1,0.00872,0.27087,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4412,4411,0,3,大豐D.T3                                ,1,0.00727,0.2839,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4426,4425,0,1,世貿D.T1                                ,1,0.007,0.289582,60.0,0.9625,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4426,4425,0,2,世貿D.T2                                ,1,0.007,0.289415,60.0,0.9625,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4426,4425,0,3,世貿D.T3                                ,1,0.007,0.290249,60.0,0.9625,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4426,4425,0,4,世貿D.T4                                ,1,0.007,0.289916,60.0,0.9625,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4438,4437,0,1,七張D.T1                                ,1,0.0086,0.266528,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4438,4437,0,2,七張D.T2                                ,1,0.0087,0.2684,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4438,4437,0,3,七張D.T3                                ,1,0.00732,0.2799,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4438,4437,0,4,七張D.T4                                ,1,0.00735,0.28173,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4506,4505,0,1,化成D.T1                                ,1,0.0085,0.28587,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4506,4505,0,2,化成D.T2                                ,1,0.0085,0.2857,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4506,4505,0,3,化成D.T3                                ,1,0.00867,0.28587,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4508,4507,0,1,二重D.T1                                ,1,0.0075,0.2774,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4508,4507,0,2,二重D.T2                                ,1,0.0086,0.28153,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4508,4507,0,3,二重D.T3                                ,1,0.00733,0.27523,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4514,4513,0,1,重新D.T1                                ,1,0.00883,0.28503,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4514,4513,0,2,重新D.T2                                ,1,0.00867,0.2847,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4514,4513,0,3,重新D.T3                                ,1,0.00883,0.28537,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4528,4527,0,1,頭前D.T1                                ,1,0.0073,0.2681,60.0,1.0125,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4528,4527,0,2,頭前D.T2                                ,1,0.0072,0.2689,60.0,1.0125,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4528,4527,0,3,頭前D.T3                                ,1,0.0085,0.2794,60.0,1.0125,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4552,4551,0,1,頂埔D.T1                                ,1,0.00883,0.28403,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4552,4551,0,2,頂埔D.T2                                ,1,0.00883,0.28487,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4552,4551,0,3,頂埔D.T3                                ,1,0.00883,0.28287,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4554,4553,0,1,頂埔D.T4                                ,1,0.0073,0.2857,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4554,4553,0,2,頂埔D.T5                                ,1,0.0073,0.2839,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4558,4557,0,1,信南D.T1                                ,1,0.00683,0.28392,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4558,4557,0,2,信南D.T2                                ,1,0.00683,0.28525,60.0,1.025,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4558,4557,0,3,信南D.T3                                ,1,0.00683,0.28442,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4558,4557,0,4,信南D.T4                                ,1,0.00667,0.28442,60.0,1.025,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4560,4559,0,1,安康D.T2                                ,1,0.0073,0.2854,60.0,1.0,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4560,4559,0,2,安康D.T3                                ,1,0.0087,0.2672,60.0,1.0,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4560,4559,0,3,安康D.T4                                ,1,0.0086,0.2682,60.0,1.0,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4564,4563,0,1,柑園D.T1                                ,1,0.0085,0.28788,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4564,4563,0,2,柑園D.T2                                ,1,0.0085,0.28503,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4564,4563,0,3,柑園D.T3                                ,1,0.00733,0.28007,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4568,4567,0,1,新民D.T1                                ,1,0.0068,0.2839,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4568,4567,0,2,新民D.T2                                ,1,0.0068,0.2843,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4568,4567,0,3,新民D.T3                                ,1,0.0068,0.2869,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4568,4567,0,4,新民D.T4                                ,1,0.0068,0.2856,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4574,4573,0,1,景星D.T1                                ,1,0.0085,0.29105,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4574,4573,0,2,景星D.T2                                ,1,0.00867,0.29287,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4574,4573,0,3,景星D.T3                                ,1,0.00733,0.2789,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4576,4575,0,1,社后D.T1                                ,1,0.00767,0.28157,60.0,1.0375,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4576,4575,0,2,社后D.T2                                ,1,0.00783,0.28372,60.0,1.0375,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4584,4583,0,1,隆恩D.T1                                ,1,0.00852,0.2647,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4584,4583,0,2,隆恩D.T2                                ,1,0.00853,0.2642,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4584,4583,0,3,隆恩D.T3                                ,1,0.0074,0.2839,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4602,4601,0,1,林中D.T1                                ,1,0.007,0.27642,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4602,4601,0,2,林中D.T2                                ,1,0.007,0.27525,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4602,4601,0,3,林中D.T3                                ,1,0.0075,0.2754,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4604,4603,0,1,坪頂D.T1                                ,1,0.0065,0.27458,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4604,4603,0,2,坪頂D.T2                                ,1,0.00633,0.2751,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4604,4603,0,3,坪頂D.T3                                ,1,0.0065,0.27708,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4604,4603,0,4,坪頂D.T4                                ,1,0.0065,0.27708,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4608,4607,0,1,迴龍D.T1                                ,1,0.00867,0.28237,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4608,4607,0,2,迴龍D.T2                                ,1,0.00867,0.28003,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4608,4607,0,3,迴龍D.T3                                ,1,0.00717,0.2649,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4612,4611,0,1,南崁D.T1                                ,1,0.0085,0.28087,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4612,4611,0,2,南崁D.T2                                ,1,0.0085,0.28003,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4612,4611,0,3,南崁D.T3                                ,1,0.0085,0.27987,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4614,4613,0,1,宏安D.T1                                ,1,0.00867,0.29137,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4614,4613,0,2,宏安D.T2                                ,1,0.00867,0.28587,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4614,4613,0,3,宏安D.T3                                ,1,0.00867,0.28687,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4618,4617,0,1,興珍D.T1                                ,1,0.00733,0.2914,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4618,4617,0,2,興珍D.T2                                ,1,0.00733,0.29208,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4618,4617,0,3,興珍D.T3                                ,1,0.00733,0.28873,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4618,4617,0,4,興珍D.T4                                ,1,0.0074,0.2846,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4626,4625,0,1,板城D.T1                                ,1,0.00833,0.2607,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4626,4625,0,2,板城D.T2                                ,1,0.00817,0.2642,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4626,4625,0,3,板城D.T3                                ,1,0.00733,0.27557,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4628,4627,0,1,福營D.T1                                ,1,0.00886667,0.280493,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4628,4627,0,2,福營D.T2                                ,1,0.00878333,0.279295,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4628,4627,0,3,福營D.T3                                ,1,0.00881667,0.280745,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4630,4629,0,1,樹林D.T1                                ,1,0.0085,0.2607,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4630,4629,0,2,樹林D.T2                                ,1,0.00833,0.2597,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4630,4629,0,3,樹林D.T3                                ,1,0.00733,0.2797,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4636,4635,0,1,樂善D.T1                                ,1,0.00733,0.28507,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4636,4635,0,2,樂善D.T2                                ,1,0.0085,0.2767,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4636,4635,0,3,樂善D.T3                                ,1,0.00733,0.2849,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4636,4635,0,4,樂善D.T4                                ,1,0.0082,0.2689,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4638,4637,0,1,泰山D.T1                                ,1,0.0073,0.2819,60.0,1.0125,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4638,4637,0,2,泰山D.T2                                ,1,0.0073,0.2819,60.0,1.0125,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4638,4637,0,3,泰山D.T3                                ,1,0.0073,0.2832,60.0,1.0125,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4640,4639,0,1,長安D.T1                                ,1,0.00882,0.27887,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4640,4639,0,2,長安D.T2                                ,1,0.00883333,0.280744,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4640,4639,0,3,長安D.T3                                ,1,0.00885,0.279543,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4640,4639,0,4,長安D.T4                                ,1,0.00885,0.27883,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4650,4649,0,1,南興D.T1                                ,1,0.0083,0.2727,60.0,1.0125,23.9,0.0,60.0,60.0,60.0,1.0,161.0
4650,4649,0,2,南興D.T2                                ,1,0.0083,0.27351,60.0,1.0125,23.9,0.0,60.0,60.0,60.0,1.0,161.0
4650,4649,0,3,南興D.T3                                ,1,0.0065,0.2709,60.0,1.0125,23.9,0.0,60.0,60.0,60.0,1.0,161.0
4650,4649,0,4,南興D.T4                                ,1,0.0075,0.2634,60.0,1.0125,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4652,4651,0,1,福海D.T1                                ,1,0.0082,0.2677,60.0,1.0,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4652,4651,0,2,福海D.T2                                ,1,0.008,0.2684,60.0,1.0,23.9,0.0,60.0,0.0,0.0,1.0,161.0
4652,4651,0,3,福海D.T3                                ,1,0.0073,0.2651,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4652,4651,0,4,福海D.T4                                ,1,0.0073,0.2651,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4702,4701,0,3,中大D.T3                                ,1,0.00817,0.2685,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4702,4701,0,4,中大D.T4                                ,1,0.0085,0.267,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4704,4703,0,1,興國D.T1                                ,1,0.00783,0.28255,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4704,4703,0,2,興國D.T2                                ,1,0.008,0.28355,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4704,4703,0,3,興國D.T3                                ,1,0.00783,0.2859,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4706,4705,0,1,宋屋D.T1                                ,1,0.00867,0.26168,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4706,4705,0,2,宋屋D.T2                                ,1,0.00867,0.26502,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4706,4705,0,3,宋屋D.T3                                ,1,0.007,0.2784,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4710,4709,0,1,五權D.T1                                ,1,0.0067,0.2786,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4710,4709,0,2,五權D.T2                                ,1,0.008,0.2687,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4710,4709,0,3,五權D.T3                                ,1,0.0082,0.267,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4712,4711,0,2,中原D.T2                                ,1,0.0073,0.2797,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4712,4711,0,3,中原D.T3                                ,1,0.0087,0.2674,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4712,4711,0,4,中原D.T4                                ,1,0.0088,0.2689,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4714,4713,0,1,自立D.T1                                ,1,0.008,0.2719,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4714,4713,0,2,自立D.T2                                ,1,0.008,0.2725,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4716,4715,0,1,忠福D.T1                                ,1,0.00783,0.28205,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4716,4715,0,2,忠福D.T2                                ,1,0.008,0.28355,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4716,4715,0,3,忠福D.T3                                ,1,0.008,0.28355,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4716,4715,0,4,忠福D.T4                                ,1,0.00738333,0.279069,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4752,4751,0,1,富岡D.T1                                ,1,0.00878,0.28637,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4752,4751,0,2,富岡D.T2                                ,1,0.00873,0.27737,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4752,4751,0,3,富岡D.T3                                ,1,0.0085,0.28137,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4754,4753,0,1,榮成D.T1                                ,1,0.00877,0.26652,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4754,4753,0,2,榮成D.T2                                ,1,0.0085,0.26603,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4754,4753,0,3,榮成D.T3                                ,1,0.007,0.28192,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4756,4755,0,1,白玉D.T1                                ,1,0.00833,0.28838,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4756,4755,0,2,白玉D.T2                                ,1,0.007,0.27625,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4756,4755,0,3,白玉D.T3                                ,1,0.00717,0.2769,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4756,4755,0,4,白玉D.T4                                ,1,0.00817,0.26803,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4758,4757,0,1,塘尾D.T1                                ,1,0.0065,0.27392,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4758,4757,0,2,塘尾D.T2                                ,1,0.0065,0.27392,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4760,4759,0,1,保生D.T1                                ,1,0.00816667,0.269376,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4760,4759,0,2,保生D.T2                                ,1,0.00816667,0.268042,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4764,4763,0,1,長發D.T1                                ,1,0.00817,0.26604,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4764,4763,0,2,長發D.T2                                ,1,0.00817,0.26437,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4802,4801,0,1,東社D.T1                                ,1,0.00867,0.28253,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4802,4801,0,2,東社D.T2                                ,1,0.00867,0.2822,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4802,4801,0,3,東社D.T3                                ,1,0.00723,0.2829,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4806,4805,0,1,聖亭D.T1                                ,1,0.0085,0.2807,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4806,4805,0,2,聖亭D.T2                                ,1,0.0085,0.27737,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4806,4805,0,3,聖亭D.T3                                ,1,0.0063,0.2741,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4812,4811,0,1,高揚D.T1                                ,1,0.00817,0.27138,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4812,4811,0,2,高揚D.T2                                ,1,0.0085,0.27153,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4814,4813,0,2,瑞源D.T2                                ,1,0.00817,0.26738,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4814,4813,0,3,瑞源D.T3                                ,1,0.0065,0.27958,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4814,4813,0,4,瑞源D.T4                                ,1,0.00817,0.26838,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4816,4815,0,1,新工D.T1                                ,1,0.00833,0.28355,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4816,4815,0,2,新工D.T2                                ,1,0.00833,0.28355,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4816,4815,0,3,新工D.T3                                ,1,0.00833,0.28422,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4818,4817,0,1,楊梅D.T1                                ,1,0.00877,0.28182,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4818,4817,0,2,楊梅D.T2                                ,1,0.00877,0.28188,60.0,1.025,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4818,4817,0,3,楊梅D.T3                                ,1,0.00733,0.26807,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4820,4819,0,1,龍顯D.T2                                ,1,0.00817,0.26617,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4820,4819,0,2,龍顯D.T3                                ,1,0.008,0.26667,60.0,1.0,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4822,4821,0,1,湖北D.T1                                ,1,0.0085,0.28172,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4822,4821,0,2,湖北D.T2                                ,1,0.00867,0.2822,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4822,4821,0,3,湖北D.T3                                ,1,0.00733,0.2664,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4822,4821,0,4,湖北D.T4                                ,1,0.00733,0.26507,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4824,4823,0,3,中豐D.T3                                ,1,0.008,0.272549,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4824,4823,0,4,中豐D.T4                                ,1,0.008,0.278385,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4840,4839,0,1,新崙D.T1                                ,1,0.0086,0.2665,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4840,4839,0,2,新崙D.T2                                ,1,0.0088,0.2674,60.0,1.0125,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4840,4839,0,3,新崙D.T3                                ,1,0.00733333,0.284067,60.0,0.9875,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4902,4901,0,1,青溪D.T1                                ,1,0.00867,0.29337,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
4902,4901,0,2,青溪D.T2                                ,1,0.00867,0.28987,60.0,0.975,23.9,0.0,60.0,60.0,0.0,1.0,161.0
