datetime,load_mw,hour_of_day,day_of_week,month,day_of_year,is_weekend,load_pu,load_scale
2025-02-07 12:00:00,30429.89,12,4,2,38,0,0.5215676076823801,0.7443683548127881
2025-02-07 13:00:00,30511.16,13,4,2,38,0,0.5252882998492403,0.7463563612168742
2025-02-07 14:00:00,30307.49,14,4,2,38,0,0.5159639074089251,0.7413742366405212
2025-02-07 15:00:00,29386.8,15,4,2,38,0,0.4738130021412178,0.7188525482416283
2025-02-07 16:00:00,29704.76,16,4,2,38,0,0.4883698039300068,0.7266304061995857
2025-02-07 17:00:00,29119.54,17,4,2,38,0,0.4615773409068747,0.7123149009971832
2025-02-07 18:00:00,29395.83,18,4,2,38,0,0.47422641238198016,0.7190734378420823
2025-02-07 19:00:00,29177.84,19,4,2,38,0,0.4642464236351625,0.7137410210089737
2025-02-07 20:00:00,29213.17,20,4,2,38,0,0.46586389692487784,0.7146052546284688
2025-02-07 21:00:00,28937.43,21,4,2,38,0,0.4532400054755111,0.7078601717459452
2025-02-07 22:00:00,28481.23,22,4,2,38,0,0.43235431867199625,0.6967007214993095
2025-02-07 23:00:00,27254.73,23,4,2,38,0,0.37620286127499747,0.6666983854022062
2025-02-08 00:00:00,25730.0,0,5,2,39,1,0.30639787828524945,0.6294008216701749
2025-02-08 01:00:00,24810.86,1,5,2,39,1,0.26431793490826005,0.6069170489834308
2025-02-08 02:00:00,24541.54,2,5,2,39,1,0.2519879630320597,0.6003290105344525
2025-02-08 03:00:00,24206.96,3,5,2,39,1,0.2366702666473162,0.5921445982952607
2025-02-08 04:00:00,24050.8,4,5,2,39,1,0.22952097061216306,0.5883246514506428
2025-02-08 05:00:00,24236.46,5,5,2,39,1,0.23802083166420282,0.5928662199135766
2025-02-08 06:00:00,24255.13,6,5,2,39,1,0.23887557908336474,0.5933229207818465
2025-02-08 07:00:00,24619.56,7,5,2,39,1,0.25555986413773757,0.602237516251775
2025-02-08 08:00:00,25904.44,8,5,2,39,1,0.3143840668122224,0.6336679293006507
2025-02-08 09:00:00,27413.35,9,5,2,39,1,0.38346478069799944,0.6705785081512665
2025-02-08 10:00:00,28028.64,10,5,2,39,1,0.41163390440105646,0.685629578169356
2025-02-08 11:00:00,28626.09,11,5,2,39,1,0.4389862796328844,0.7002442505714876
2025-02-08 12:00:00,29372.52,12,5,2,39,1,0.47315923710931473,0.7185032344548637
2025-02-08 13:00:00,29805.7,13,5,2,39,1,0.49299102538100814,0.7290995752217152
2025-02-08 14:00:00,29611.97,14,5,2,39,1,0.4841217046785862,0.7243606004381099
2025-02-08 15:00:00,28403.21,15,5,2,39,1,0.4287824175663184,0.694792215781987
2025-02-08 16:00:00,28514.85,16,5,2,39,1,0.4338935049725972,0.6975231255266919
2025-02-08 17:00:00,28679.61,17,5,2,39,1,0.44143652504657166,0.7015534434193612
2025-02-08 18:00:00,29444.59,18,5,2,39,1,0.47645873611836626,0.7202661927610343
2025-02-08 19:00:00,28924.07,19,5,2,39,1,0.4526283597593888,0.7075333627689722
2025-02-08 20:00:00,28888.04,20,5,2,39,1,0.450978839164188,0.7066520059246358
2025-02-08 21:00:00,28973.9,21,5,2,39,1,0.45490967009130284,0.708752291760182
2025-02-08 22:00:00,28395.99,22,5,2,39,1,0.4284518725011687,0.694615601948623
2025-02-08 23:00:00,27468.8,23,5,2,39,1,0.38600338511109655,0.6719349121762028
2025-02-09 00:00:00,25826.35,0,6,2,40,1,0.3108089609759961,0.6317577112608441
2025-02-09 01:00:00,25400.66,1,6,2,40,1,0.291320078872997,0.6213445889997957
2025-02-09 02:00:00,24257.45,2,6,2,40,1,0.2389817930101165,0.5933796720413208
2025-02-09 03:00:00,23626.43,3,6,2,40,1,0.21009252057093653,0.5779438186992953
2025-02-09 04:00:00,23223.29,4,6,2,40,1,0.19163601952321857,0.5680823088956376
2025-02-09 05:00:00,23131.54,5,6,2,40,1,0.18743553341137623,0.565837943353926
2025-02-09 06:00:00,23415.79,6,6,2,40,1,0.20044902853171614,0.5727911957270215
2025-02-09 07:00:00,23296.73,7,6,2,40,1,0.19499823968729157,0.5698787797989978
2025-02-09 08:00:00,24012.29,8,6,2,40,1,0.2277579109918138,0.5873826294668684
2025-02-09 09:00:00,24544.15,9,6,2,40,1,0.2521074536996555,0.6003928557013611
2025-02-09 10:00:00,25279.87,10,6,2,40,1,0.2857900874021584,0.618389854244664
2025-02-09 11:00:00,26513.6,11,6,2,40,1,0.3422725476829569,0.6485690487926291
2025-02-09 12:00:00,26738.58,12,6,2,40,1,0.3525725516659793,0.654072453256654
2025-02-09 13:00:00,27077.44,13,6,2,40,1,0.36808619443283364,0.6623615617848759
2025-02-09 14:00:00,26640.14,14,6,2,40,1,0.3480657848774259,0.6516644386089581
2025-02-09 15:00:00,25798.38,15,6,2,40,1,0.30952844221252773,0.6310735161196815
2025-02-09 16:00:00,26226.68,16,6,2,40,1,0.3291368149831225,0.6415504835476387
2025-02-09 17:00:00,26487.82,17,6,2,40,1,0.3410922912037929,0.6479384248834703
2025-02-09 18:00:00,27569.86,18,6,2,40,1,0.39063010038589535,0.674407016608305
2025-02-09 19:00:00,27713.42,19,6,2,40,1,0.3972025449223104,0.6779187454057776
2025-02-09 20:00:00,28255.28,20,6,2,40,1,0.42200990627994417,0.6911735891380045
2025-02-09 21:00:00,28392.69,21,6,2,40,1,0.4283007923467371,0.6945348781743707
2025-02-09 22:00:00,27869.71,22,6,2,40,1,0.4043577925999109,0.6817418722778659
2025-02-09 23:00:00,26649.46,23,6,2,40,1,0.3484924718590321,0.6518924221168464
2025-02-10 00:00:00,25023.08,0,0,2,41,0,0.27403376229414766,0.6121083215203467
2025-02-10 01:00:00,23854.05,1,0,2,41,0,0.22051338867750384,0.5835118021827219
2025-02-10 02:00:00,23106.43,2,0,2,41,0,0.18628595078174828,0.5652237088171154
2025-02-10 03:00:00,23391.17,3,0,2,41,0,0.19932187901592793,0.5721889474475998
2025-02-10 04:00:00,23215.36,4,0,2,41,0,0.19127296933393345,0.5678883272199343
2025-02-10 05:00:00,23513.9,5,0,2,41,0,0.20494068730482629,0.575191137997292
2025-02-10 06:00:00,23674.33,6,0,2,41,0,0.21228547190344066,0.5791155365134424
2025-02-10 07:00:00,24480.31,7,0,2,41,0,0.24918473943938285,0.5988312175958258
2025-02-10 08:00:00,25978.57,8,0,2,41,0,0.31777787646313116,0.6354812788113546
2025-02-10 09:00:00,27575.76,9,0,2,41,0,0.3909002133892726,0.6745513409319681
2025-02-10 10:00:00,28377.33,10,0,2,41,0,0.42759758290065664,0.694159145697851
2025-02-10 11:00:00,30123.01,11,0,2,41,0,0.5075180689575606,0.7368615330423199
2025-02-10 12:00:00,30126.34,12,0,2,41,0,0.5076705225679414,0.7369429906690655
2025-02-10 13:00:00,30102.88,13,0,2,41,0,0.5065964800155293,0.7363691180193811
2025-02-10 14:00:00,29796.53,14,0,2,41,0,0.49257120567914875,0.7288752609762928
2025-02-10 15:00:00,29321.69,15,0,2,41,0,0.47083214491242154,0.7172598437138806
2025-02-10 16:00:00,29066.16,16,0,2,41,0,0.4591335049542845,0.7110091327942779
2025-02-10 17:00:00,28878.8,17,0,2,41,0,0.45055581473178,0.7064259793567293
2025-02-10 18:00:00,29209.29,18,0,2,41,0,0.4656862632887586,0.7145103430393479
2025-02-10 19:00:00,29213.09,19,0,2,41,0,0.4658602343756796,0.714603297688487
2025-02-10 20:00:00,29076.58,20,0,2,41,0,0.45961055198736794,0.711264024226917
2025-02-10 21:00:00,28965.38,21,0,2,41,0,0.45451960860167995,0.7085438776521124
2025-02-10 22:00:00,28560.61,22,0,2,41,0,0.43598848311404587,0.6986424951963239
2025-02-10 23:00:00,27018.18,23,0,2,41,0,0.3653731611141658,0.660911958493303
2025-02-11 00:00:00,25520.74,0,1,2,42,0,0.2968175652197004,0.6242819559125884
2025-02-11 01:00:00,24548.34,1,1,2,42,0,0.2522992797139183,0.6004953504329118
2025-02-11 02:00:00,24668.31,2,1,2,42,0,0.25779173005547396,0.6034300265532294
2025-02-11 03:00:00,24676.85,3,1,2,42,0,0.2581827071823963,0.6036389298962943
2025-02-11 04:00:00,24306.32,4,1,2,42,0,0.24121915275165035,0.594575117752748
2025-02-11 05:00:00,24458.49,5,1,2,42,0,0.24818577914553652,0.5982974622157697
2025-02-11 06:00:00,24999.85,6,1,2,42,0,0.2729702495706805,0.61154007507311
2025-02-11 07:00:00,25134.98,7,1,2,42,0,0.27915675298532094,0.6148455913199927
2025-02-11 08:00:00,26449.29,8,1,2,42,0,0.3393283159461441,0.6469959136647003
2025-02-11 09:00:00,27843.85,9,1,2,42,0,0.40317387357154855,0.6811092914287251
2025-02-11 10:00:00,28264.81,10,1,2,42,0,0.4224462074531961,0.6914067096133454
2025-02-11 11:00:00,29601.33,11,1,2,42,0,0.48363458563520745,0.7241003274205208
2025-02-11 12:00:00,30077.58,12,1,2,42,0,0.5054381988315553,0.7357502357501134
2025-02-11 13:00:00,29994.81,13,1,2,42,0,0.5016488338672263,0.7337255367213672
2025-02-11 14:00:00,29948.38,14,1,2,42,0,0.4995231818762416,0.7325897776793872
2025-02-11 15:00:00,29335.73,15,1,2,42,0,0.47147492229672966,0.7176032866806995
2025-02-11 16:00:00,29113.02,16,1,2,42,0,0.46127884314721024,0.7121554103886605
2025-02-11 17:00:00,28981.01,17,1,2,42,0,0.45523517915130485,0.7089262148010709
2025-02-11 18:00:00,29292.67,18,1,2,42,0,0.4695035551907249,0.7165499637354559
2025-02-11 19:00:00,29240.65,19,1,2,42,0,0.4671219825745066,0.7152774635122425
2025-02-11 20:00:00,28738.99,20,1,2,42,0,0.44415505218903706,0.7030059821209071
2025-02-11 21:00:00,28549.79,21,1,2,42,0,0.43549312333497087,0.6983778190637755
2025-02-11 22:00:00,28079.77,22,1,2,42,0,0.4139747311574434,0.6868803074352712
2025-02-11 23:00:00,26525.46,23,1,2,42,0,0.3428155206016103,0.6488591651449419
2025-02-12 00:00:00,25296.66,0,2,2,43,0,0.28655876491515936,0.6188005670233597
2025-02-12 01:00:00,25041.92,1,2,2,43,0,0.2748962926303558,0.6125691808860779
2025-02-12 02:00:00,25075.2,2,2,2,43,0,0.276419913096864,0.6133832679185375
2025-02-12 03:00:00,24924.05,3,2,2,43,0,0.26949998420525656,0.6096858744402845
2025-02-12 04:00:00,24030.26,4,2,2,43,0,0.22858061110549008,0.5878222071102968
2025-02-12 05:00:00,23649.7,5,2,2,43,0,0.21115786456900273,0.5785130436165229
2025-02-12 06:00:00,23901.45,6,2,2,43,0,0.2226834490775184,0.5846712891219822
2025-02-12 07:00:00,25286.4,7,2,2,43,0,0.2860890429804728,0.6185495894706844
2025-02-12 08:00:00,26894.72,8,2,2,43,0,0.3597209320638328,0.6578919108662762
2025-02-12 09:00:00,28547.85,9,2,2,43,0,0.4354043065169111,0.6983303632692149
2025-02-12 10:00:00,28880.04,10,2,2,43,0,0.45061258424435435,0.7064563119264484
2025-02-12 11:00:00,29625.28,11,2,2,43,0,0.4847310613014593,0.7246861863275942
2025-02-12 12:00:00,29102.16,12,2,2,43,0,0.460781652093536,0.7118897557861211
2025-02-12 13:00:00,29401.91,13,2,2,43,0,0.47450476612105363,0.7192221652807047
2025-02-12 14:00:00,29486.59,14,2,2,43,0,0.478381574447493,0.7212935862515182
2025-02-12 15:00:00,29174.51,15,2,2,43,0,0.46409397002478164,0.7136595633822282
2025-02-12 16:00:00,29352.87,16,2,2,43,0,0.47225962346247324,0.718022561071816
2025-02-12 17:00:00,29500.65,17,2,2,43,0,0.47902526746910074,0.7216375184533325
2025-02-12 18:00:00,29880.6,18,2,2,43,0,0.49642008706795077,0.7309317602797445
2025-02-12 19:00:00,29697.8,19,2,2,43,0,0.4880511621497515,0.7264601524211628
2025-02-12 20:00:00,29394.27,20,2,2,43,0,0.4741549926726125,0.7190352775124357
2025-02-12 21:00:00,29198.66,21,2,2,43,0,0.4651996020640296,0.7142503146392565
2025-02-12 22:00:00,28557.63,22,2,2,43,0,0.43585205315640785,0.6985695991819991
2025-02-12 23:00:00,26999.63,23,2,2,43,0,0.36452390751880154,0.660458193035006
2025-02-13 00:00:00,26221.91,0,3,2,44,0,0.3289184354871717,0.6414338010012194
2025-02-13 01:00:00,25902.36,1,3,2,44,0,0.31428884053306577,0.633617048861122
2025-02-13 02:00:00,25391.83,2,3,2,44,0,0.29091582500523067,0.6211285917492965
2025-02-13 03:00:00,25190.76,3,3,2,44,0,0.28171046541386113,0.6162100677223542
2025-02-13 04:00:00,24997.69,4,3,2,44,0,0.27287136074232543,0.6114872376935994
2025-02-13 05:00:00,23962.63,5,3,2,44,0,0.22548438357694633,0.5861678589731202
2025-02-13 06:00:00,24139.82,6,3,2,44,0,0.23359647223261218,0.5905022364154731
2025-02-13 07:00:00,25195.61,7,3,2,44,0,0.2819325074590104,0.6163287072087553
2025-02-13 08:00:00,27076.01,8,3,2,44,0,0.3680207263659133,0.6623265814827
2025-02-13 09:00:00,28728.91,9,3,2,44,0,0.4436935709900466,0.702759407683191
2025-02-13 10:00:00,29150.9,10,3,2,44,0,0.46301306019262267,0.7130820214700778
2025-02-13 11:00:00,29471.44,11,3,2,44,0,0.47768797919305794,0.7209229907424507
2025-02-13 12:00:00,29266.38,12,3,2,44,0,0.4682999499604216,0.7159068643339127
2025-02-13 13:00:00,29338.41,13,3,2,44,0,0.47159761769487396,0.7176688441700924
2025-02-13 14:00:00,29814.84,14,3,2,44,0,0.4934094716269181,0.7293231556146442
2025-02-13 15:00:00,29200.86,15,3,2,44,0,0.46530032216698386,0.714304130488758
2025-02-13 16:00:00,29440.49,16,3,2,44,0,0.4762710304719516,0.7201658995869634
2025-02-13 17:00:00,29439.07,17,3,2,44,0,0.476206020223681,0.720131163902285
2025-02-13 18:00:00,29968.91,18,3,2,44,0,0.5004630835642647,0.7330919774022355
2025-02-13 19:00:00,29831.99,19,3,2,44,0,0.4941946306113116,0.7297426746232585
2025-02-13 20:00:00,29541.32,20,3,2,44,0,0.48088721591780503,0.7226323778166176
2025-02-13 21:00:00,29304.13,21,3,2,44,0,0.47002821536338674,0.7168302953878594
2025-02-13 22:00:00,28687.19,22,3,2,44,0,0.44178355158311394,0.7017388634826437
2025-02-13 23:00:00,27068.04,23,3,2,44,0,0.3676558449020291,0.6621316213370059
2025-02-14 00:00:00,25812.37,0,4,2,45,0,0.31016893050358674,0.6314157359990117
2025-02-14 01:00:00,25317.23,1,4,2,45,0,0.28750049787778165,0.619303745216199
2025-02-14 02:00:00,25378.55,2,4,2,45,0,0.29030784183830666,0.6208037397123053
2025-02-14 03:00:00,25108.22,3,4,2,45,0,0.27793163027847745,0.6141909948960559
2025-02-14 04:00:00,25150.75,4,4,2,45,0,0.2798787329960431,0.6152313531139195
2025-02-14 05:00:00,24117.65,5,4,2,45,0,0.2325814882860232,0.5899599194229963
2025-02-14 06:00:00,24721.21,6,4,2,45,0,0.260213590712874,0.6047240531162434
2025-02-14 07:00:00,25466.79,7,4,2,45,0,0.29434763360407207,0.6229622445123122
2025-02-14 08:00:00,26640.03,8,4,2,45,0,0.34806074887227817,0.651661747816483
2025-02-14 09:00:00,28488.04,9,4,2,45,0,0.43266609317250476,0.6968673060152666
2025-02-14 10:00:00,29090.7,10,4,2,45,0,0.4602569919208743,0.7116094241337177
2025-02-14 11:00:00,29466.27,11,4,2,45,0,0.4774512869511155,0.7207965234961222
2025-02-14 12:00:00,29287.75,12,4,2,45,0,0.46927830841502727,0.7164296119265707
2025-02-14 13:00:00,29986.88,13,4,2,45,0,0.5012857836779411,0.7335315550456639
2025-02-14 14:00:00,30273.85,14,4,2,45,0,0.5144238054710244,0.7405513433781431
2025-02-14 15:00:00,28775.06,15,4,2,45,0,0.4458064040588371,0.7038883174352345
2025-02-14 16:00:00,29262.36,16,4,2,45,0,0.4681159068632052,0.7158085280998235
2025-02-14 17:00:00,28972.95,17,4,2,45,0,0.4548661773195726,0.7087290530978971
2025-02-14 18:00:00,29301.97,18,4,2,45,0,0.46992932653503167,0.7167774580083488
2025-02-14 19:00:00,29031.81,19,4,2,45,0,0.4575608978922488,0.7101688716895609
2025-02-14 20:00:00,28640.39,20,4,2,45,0,0.43964096030208705,0.7005940535932476
2025-02-14 21:00:00,28304.34,21,4,2,45,0,0.42425596457582415,0.6923736825818887
2025-02-14 22:00:00,27869.94,22,4,2,45,0,0.40436832242885606,0.6817474984803137
2025-02-14 23:00:00,26630.76,23,4,2,45,0,0.34763635098392087,0.6514349873960834
2025-02-15 00:00:00,25337.8,0,5,2,46,1,0.28844223084040393,0.6198069234090383
2025-02-15 01:00:00,24647.47,1,5,2,46,1,0.25683763598930726,0.6029202436879513
2025-02-15 02:00:00,23866.36,2,5,2,46,1,0.22107696343539796,0.5838129263224328
2025-02-15 03:00:00,23737.4,3,5,2,46,1,0.21517293412767932,0.5806583390716521
2025-02-15 04:00:00,23650.07,4,5,2,46,1,0.211174803859045,0.5785220944639391
2025-02-15 05:00:00,23439.41,5,5,2,46,1,0.201530396182525,0.5733689822566698
2025-02-15 06:00:00,23359.36,6,5,2,46,1,0.19786555789093943,0.5714108191873073
2025-02-15 07:00:00,23375.71,7,5,2,46,1,0.1986140913833494,0.5718107687961027
2025-02-15 08:00:00,24152.93,8,5,2,46,1,0.23419667248248963,0.5908229299550026
2025-02-15 09:00:00,25045.9,9,5,2,46,1,0.2750785044529732,0.6126665386501762
2025-02-15 10:00:00,26452.45,10,5,2,46,1,0.3394729866394784,0.6470732127939843
2025-02-15 11:00:00,27605.66,11,5,2,46,1,0.392269091152151,0.6752827472501935
2025-02-15 12:00:00,27429.61,12,5,2,46,1,0.3842091938225614,0.6709762562025824
2025-02-15 13:00:00,27946.12,13,5,2,46,1,0.40785598490297215,0.6836109945780531
2025-02-15 14:00:00,28414.2,14,5,2,46,1,0.42928556026244,0.6950610504119971
2025-02-15 15:00:00,27307.51,15,5,2,46,1,0.3786192281086,0.6679894765552474
2025-02-15 16:00:00,27055.74,16,5,2,46,1,0.3670927279627849,0.6618307418147927
2025-02-15 17:00:00,26501.21,17,5,2,46,1,0.3417053103758645,0.6482659677129364
2025-02-15 18:00:00,27135.8,18,5,2,46,1,0.3707580240730202,0.6637891495016529
2025-02-15 19:00:00,27056.91,19,5,2,46,1,0.36714629274481053,0.6618593620620277
2025-02-15 20:00:00,26738.12,20,5,2,46,1,0.3525514920080887,0.6540612008517581
2025-02-15 21:00:00,27010.19,21,5,2,46,1,0.36500736401298184,0.6607165091126133
2025-02-15 22:00:00,26565.37,22,5,2,46,1,0.3446426748329305,0.6498354335783992
2025-02-15 23:00:00,25366.97,23,5,2,46,1,0.28977768784184754,0.6205204726499292
2025-02-16 00:00:00,24075.77,0,6,2,47,1,0.23066414378069394,0.5889354613424853
2025-02-16 01:00:00,23153.07,1,6,2,47,1,0.18842121696437852,0.5663646048265478
2025-02-16 02:00:00,22389.37,2,6,2,47,1,0.15345760667975722,0.5476831665245846
2025-02-16 03:00:00,21895.95,3,6,2,47,1,0.13086791886171642,0.5356132499513823
2025-02-16 04:00:00,21816.25,4,6,2,47,1,0.1272191042228735,0.5336636484944405
2025-02-16 05:00:00,22024.68,5,6,2,47,1,0.13676141834048985,0.538762210999715
2025-02-16 06:00:00,22165.66,6,6,2,47,1,0.1432157456652586,0.5422108284827721
2025-02-16 07:00:00,22225.62,7,6,2,47,1,0.1459608262894119,0.5436775549991866
2025-02-16 08:00:00,22676.22,8,6,2,47,1,0.16659013464904318,0.5547000194470911
2025-02-16 09:00:00,23434.96,9,6,2,47,1,0.20132666688336748,0.5732601274701781
2025-02-16 10:00:00,24008.89,10,6,2,47,1,0.22760225265088443,0.5872994595176387
2025-02-16 11:00:00,25748.01,11,6,2,47,1,0.3072224096735249,0.6298413777835942
2025-02-16 12:00:00,26356.22,12,6,2,47,1,0.3350673977725292,0.6447192586132878
2025-02-16 13:00:00,26373.1,13,6,2,47,1,0.33584019565337814,0.6451321729494632
2025-02-16 14:00:00,26436.34,14,6,2,47,1,0.33873544079466333,0.6466791340051345
2025-02-16 15:00:00,26072.19,15,6,2,47,1,0.3220639746624846,0.6377713878251424
2025-02-16 16:00:00,25780.57,16,6,2,47,1,0.30871306719724795,0.6306378523562168
2025-02-16 17:00:00,25674.63,17,6,2,47,1,0.3038629364213507,0.6280463745852205
2025-02-16 18:00:00,26495.86,18,6,2,47,1,0.3414603773982258,0.6481350973516486
2025-02-16 19:00:00,26609.73,19,6,2,47,1,0.3466735583634082,0.6509205567983483
2025-02-16 20:00:00,26585.96,20,6,2,47,1,0.3455853234328524,0.650339101006234
2025-02-16 21:00:00,26603.46,21,6,2,47,1,0.34638650606998855,0.650767181627269
2025-02-16 22:00:00,26033.48,22,6,2,47,1,0.3202917586691395,0.6368244734914132
2025-02-16 23:00:00,24783.98,23,6,2,47,1,0.2630873183776189,0.6062595171495212
2025-02-17 00:00:00,23517.31,0,0,2,48,0,0.20509680346440537,0.5752745525640195
2025-02-17 01:00:00,22551.02,1,0,2,48,0,0.1608582451536463,0.5516374083754585
2025-02-17 02:00:00,21929.49,2,0,2,48,0,0.1324034426131191,0.5364336970387829
2025-02-17 03:00:00,21910.57,3,0,2,48,0,0.13153724972771239,0.5359708807330696
2025-02-17 04:00:00,22211.22,4,0,2,48,0,0.1453015674337114,0.5433253058024493
2025-02-17 05:00:00,22327.12,5,0,2,48,0,0.1506076855848015,0.546160422601189
2025-02-17 06:00:00,22812.82,6,0,2,48,0,0.17284393740520296,0.5580414944661406
2025-02-17 07:00:00,23588.64,7,0,2,48,0,0.2083624238933722,0.5770194091753577
2025-02-17 08:00:00,25336.46,8,0,2,48,0,0.2883808831413318,0.619774144664342
2025-02-17 09:00:00,27435.94,9,0,2,48,0,0.3844989930278797,0.6711310990786481
2025-02-17 10:00:00,28170.15,10,0,2,48,0,0.41811249611426426,0.6890911603797931
2025-02-17 11:00:00,29217.56,11,0,2,48,0,0.4660648793121367,0.7147126417099742
2025-02-17 12:00:00,29170.49,12,0,2,48,0,0.4639099269275654,0.7135612271481392
2025-02-17 13:00:00,29080.69,13,0,2,48,0,0.45979871545243234,0.7113645620184856
2025-02-17 14:00:00,30010.81,14,0,2,48,0,0.5023813437068936,0.734116924717742
2025-02-17 15:00:00,28988.57,15,0,2,48,0,0.45558129005054776,0.709111145629358
2025-02-17 16:00:00,28813.64,16,0,2,48,0,0.44757266840973486,0.7048320517414931
2025-02-17 17:00:00,28686.23,17,0,2,48,0,0.44173960099273396,0.7017153802028613
2025-02-17 18:00:00,29035.2,18,0,2,48,0,0.45771609841452826,0.7102517970212927
2025-02-17 19:00:00,28650.73,19,0,2,48,0,0.44011434478597206,0.7008469880859047
2025-02-17 20:00:00,28445.85,20,0,2,48,0,0.43073455628903184,0.6958352647923258
2025-02-17 21:00:00,28037.13,21,0,2,48,0,0.41202259243473,0.6858372584249324
2025-02-17 22:00:00,27259.63,22,0,2,48,0,0.3764271924133957,0.666818247976096
2025-02-17 23:00:00,25704.97,23,0,2,48,0,0.3052519582048199,0.6287885440733462
2025-02-18 00:00:00,24253.48,0,1,2,49,0,0.23880003900614896,0.5932825588947203
2025-02-18 01:00:00,23656.01,1,1,2,49,0,0.2114467481370214,0.5786673972575932
2025-02-18 02:00:00,23296.42,2,1,2,49,0,0.19498404730914795,0.5698711966565679
2025-02-18 03:00:00,23295.98,3,1,2,49,0,0.19496390328855717,0.5698604334866677
2025-02-18 04:00:00,23371.17,4,1,2,49,0,0.19840624171634377,0.5716997124521314
2025-02-18 05:00:00,23283.77,5,1,2,49,0,0.19440490671716107,0.5695617555219342
2025-02-18 06:00:00,23921.29,6,1,2,49,0,0.22359176127870586,0.5851566102374869
2025-02-18 07:00:00,24444.3,7,1,2,49,0,0.24753613448148146,0.5979503499864849
2025-02-18 08:00:00,25840.27,8,1,2,49,0,0.3114462445365067,0.6320982188176902
2025-02-18 09:00:00,27807.61,9,1,2,49,0,0.4015147387847021,0.6802227976169364
2025-02-18 10:00:00,28423.2,10,1,2,49,0,0.42969759704725285,0.6952812061599578
2025-02-18 11:00:00,29538.21,11,1,2,49,0,0.4807448343177197,0.7225563017748222
2025-02-18 12:00:00,30115.11,12,1,2,49,0,0.5071563922242249,0.73666828521911
2025-02-18 13:00:00,29925.02,13,1,2,49,0,0.49845371751032724,0.73201835120468
2025-02-18 14:00:00,31181.34,14,1,2,49,0,0.555970390121006,0.7627501366800268
2025-02-18 15:00:00,30647.87,15,1,2,49,0,0.5315471386105478,0.7497005270283988
2025-02-18 16:00:00,29607.42,16,1,2,49,0,0.48391339719293064,0.7242492994766407
2025-02-18 17:00:00,29081.82,17,1,2,49,0,0.4598504489598589,0.7113922037957296
2025-02-18 18:00:00,29398.56,18,1,2,49,0,0.47435139687337335,0.7191402184189637
2025-02-18 19:00:00,29194.7,19,1,2,49,0,0.46501830587871196,0.7141534461101537
2025-02-18 20:00:00,28883.94,20,1,2,49,0,0.45079113351777317,0.7065517127505647
2025-02-18 21:00:00,28542.28,21,1,2,49,0,0.4351493015289769,0.698194111322977
2025-02-18 22:00:00,27906.0,22,1,2,49,0,0.4060192164800064,0.6826295891771434
2025-02-18 23:00:00,26422.91,23,1,2,49,0,0.3381205903479925,0.6463506127056774
2025-02-19 00:00:00,24896.55,0,2,2,50,0,0.2682409829183284,0.6090131763215154
2025-02-19 01:00:00,24484.54,1,2,2,50,0,0.24937839672824488,0.5989346907973674
2025-02-19 02:00:00,23981.98,2,2,2,50,0,0.22637026266429397,0.5866411938312359
2025-02-19 03:00:00,24150.59,3,2,2,50,0,0.23408954291843828,0.5907656894605328
2025-02-19 04:00:00,23894.82,4,2,2,50,0,0.22237991531270618,0.5845091077209844
2025-02-19 05:00:00,23959.46,5,2,2,50,0,0.22533925506496216,0.5860903152263384
2025-02-19 06:00:00,24314.65,6,2,2,50,0,0.24160051568692723,0.5947788841283606
2025-02-19 07:00:00,24859.16,7,2,2,50,0,0.2665291989867558,0.6080985514974871
2025-02-19 08:00:00,26725.02,8,2,2,50,0,0.35195174957686115,0.6537407519297262
2025-02-19 09:00:00,28290.78,9,2,2,50,0,0.423635162486706,0.6920419812549611
2025-02-19 10:00:00,28711.4,10,2,2,50,0,0.4428919305342607,0.7023310824446584
2025-02-19 11:00:00,29761.45,11,2,2,50,0,0.49096517785567817,0.7280171427942412
2025-02-19 12:00:00,30158.83,12,2,2,50,0,0.509157975361116,0.7377377529192041
2025-02-19 13:00:00,30286.14,13,2,2,50,0,0.5149864645916189,0.7408519782828585
2025-02-19 14:00:00,31189.22,14,2,2,50,0,0.5563311512170422,0.7629428952682414
2025-02-19 15:00:00,29581.89,15,2,2,50,0,0.48274458618001154,0.7236247910049254
2025-02-19 16:00:00,29363.21,16,2,2,50,0,0.47273300794635825,0.7182754955644731
2025-02-19 17:00:00,29126.97,17,2,2,50,0,0.4619175001636702,0.7124966517979998
2025-02-19 18:00:00,29390.52,18,2,2,50,0,0.4739833106789405,0.7189435459507854
2025-02-19 19:00:00,29259.83,19,2,2,50,0,0.46800007874480787,0.7157466398728968
2025-02-19 20:00:00,28996.24,20,2,2,50,0,0.45593243695493835,0.7092987672501202
2025-02-19 21:00:00,28848.51,21,2,2,50,0,0.4491690820415598,0.7056850329560923
2025-02-19 22:00:00,27984.47,22,2,2,50,0,0.4096117194249249,0.684549102681864
2025-02-19 23:00:00,26593.41,23,2,2,50,0,0.34592639832694755,0.6505213410420461
2025-02-20 00:00:00,25093.38,0,3,2,51,0,0.27725222740218597,0.6138279825294183
2025-02-20 01:00:00,24486.41,1,3,2,51,0,0.24946400881575595,0.5989804342694437
2025-02-20 02:00:00,23866.69,2,3,2,51,0,0.221092071450841,0.5838209986998579
2025-02-20 03:00:00,24481.48,3,3,2,51,0,0.24923830422140844,0.5988598378430607
